# file...... temperature.csv
# date...... Wed Dec 01 07:49:57 2010
# user...... D3P313
# host...... (null)
# target.... house 67
# trigger... (none)
# interval.. 60
# limit..... 100000
# timestamp,outdoor_temperature
2000-01-02 21:58:00 PST,+30.921
2000-01-02 21:59:00 PST,+30.9217
2000-01-02 22:00:00 PST,+30.922
2000-01-02 22:01:00 PST,+30.8996
2000-01-02 22:02:00 PST,+30.8775
2000-01-02 22:03:00 PST,+30.8556
2000-01-02 22:04:00 PST,+30.834
2000-01-02 22:05:00 PST,+30.8126
2000-01-02 22:06:00 PST,+30.7915
2000-01-02 22:07:00 PST,+30.7706
2000-01-02 22:08:00 PST,+30.75
2000-01-02 22:09:00 PST,+30.7296
2000-01-02 22:10:00 PST,+30.7095
2000-01-02 22:11:00 PST,+30.6896
2000-01-02 22:12:00 PST,+30.67
2000-01-02 22:13:00 PST,+30.6506
2000-01-02 22:14:00 PST,+30.6315
2000-01-02 22:15:00 PST,+30.6126
2000-01-02 22:16:00 PST,+30.594
2000-01-02 22:17:00 PST,+30.5756
2000-01-02 22:18:00 PST,+30.5575
2000-01-02 22:19:00 PST,+30.5396
2000-01-02 22:20:00 PST,+30.522
2000-01-02 22:21:00 PST,+30.5046
2000-01-02 22:22:00 PST,+30.4875
2000-01-02 22:23:00 PST,+30.4706
2000-01-02 22:24:00 PST,+30.454
2000-01-02 22:25:00 PST,+30.4376
2000-01-02 22:26:00 PST,+30.4215
2000-01-02 22:27:00 PST,+30.4056
2000-01-02 22:28:00 PST,+30.39
2000-01-02 22:29:00 PST,+30.3746
2000-01-02 22:30:00 PST,+30.3595
2000-01-02 22:31:00 PST,+30.3446
2000-01-02 22:32:00 PST,+30.33
2000-01-02 22:33:00 PST,+30.3156
2000-01-02 22:34:00 PST,+30.3015
2000-01-02 22:35:00 PST,+30.2876
2000-01-02 22:36:00 PST,+30.274
2000-01-02 22:37:00 PST,+30.2606
2000-01-02 22:38:00 PST,+30.2475
2000-01-02 22:39:00 PST,+30.2346
2000-01-02 22:40:00 PST,+30.222
2000-01-02 22:41:00 PST,+30.2096
2000-01-02 22:42:00 PST,+30.1975
2000-01-02 22:43:00 PST,+30.1856
2000-01-02 22:44:00 PST,+30.174
2000-01-02 22:45:00 PST,+30.1626
2000-01-02 22:46:00 PST,+30.1515
2000-01-02 22:47:00 PST,+30.1406
2000-01-02 22:48:00 PST,+30.13
2000-01-02 22:49:00 PST,+30.1196
2000-01-02 22:50:00 PST,+30.1095
2000-01-02 22:51:00 PST,+30.0996
2000-01-02 22:52:00 PST,+30.09
2000-01-02 22:53:00 PST,+30.0806
2000-01-02 22:54:00 PST,+30.0715
2000-01-02 22:55:00 PST,+30.0626
2000-01-02 22:56:00 PST,+30.054
2000-01-02 22:57:00 PST,+30.0456
2000-01-02 22:58:00 PST,+30.0375
2000-01-02 22:59:00 PST,+30.0296
2000-01-02 23:00:00 PST,+30.022
2000-01-02 23:01:00 PST,+30.022
2000-01-02 23:02:00 PST,+30.022
2000-01-02 23:03:00 PST,+30.022
2000-01-02 23:04:00 PST,+30.022
2000-01-02 23:05:00 PST,+30.022
2000-01-02 23:06:00 PST,+30.022
2000-01-02 23:07:00 PST,+30.022
2000-01-02 23:08:00 PST,+30.022
2000-01-02 23:09:00 PST,+30.022
2000-01-02 23:10:00 PST,+30.022
2000-01-02 23:11:00 PST,+30.022
2000-01-02 23:12:00 PST,+30.022
2000-01-02 23:13:00 PST,+30.022
2000-01-02 23:14:00 PST,+30.022
2000-01-02 23:15:00 PST,+30.022
2000-01-02 23:16:00 PST,+30.022
2000-01-02 23:17:00 PST,+30.022
2000-01-02 23:18:00 PST,+30.022
2000-01-02 23:19:00 PST,+30.022
2000-01-02 23:20:00 PST,+30.022
2000-01-02 23:21:00 PST,+30.022
2000-01-02 23:22:00 PST,+30.022
2000-01-02 23:23:00 PST,+30.022
2000-01-02 23:24:00 PST,+30.022
2000-01-02 23:25:00 PST,+30.022
2000-01-02 23:26:00 PST,+30.022
2000-01-02 23:27:00 PST,+30.022
2000-01-02 23:28:00 PST,+30.022
2000-01-02 23:29:00 PST,+30.022
2000-01-02 23:30:00 PST,+30.022
2000-01-02 23:31:00 PST,+30.022
2000-01-02 23:32:00 PST,+30.022
2000-01-02 23:33:00 PST,+30.022
2000-01-02 23:34:00 PST,+30.022
2000-01-02 23:35:00 PST,+30.022
2000-01-02 23:36:00 PST,+30.022
2000-01-02 23:37:00 PST,+30.022
2000-01-02 23:38:00 PST,+30.022
2000-01-02 23:39:00 PST,+30.022
2000-01-02 23:40:00 PST,+30.022
2000-01-02 23:41:00 PST,+30.022
2000-01-02 23:42:00 PST,+30.022
2000-01-02 23:43:00 PST,+30.022
2000-01-02 23:44:00 PST,+30.022
2000-01-02 23:45:00 PST,+30.022
2000-01-02 23:46:00 PST,+30.022
2000-01-02 23:47:00 PST,+30.022
2000-01-02 23:48:00 PST,+30.022
2000-01-02 23:49:00 PST,+30.022
2000-01-02 23:50:00 PST,+30.022
2000-01-02 23:51:00 PST,+30.022
2000-01-02 23:52:00 PST,+30.022
2000-01-02 23:53:00 PST,+30.022
2000-01-02 23:54:00 PST,+30.022
2000-01-02 23:55:00 PST,+30.022
2000-01-02 23:56:00 PST,+30.022
2000-01-02 23:57:00 PST,+30.022
2000-01-02 23:58:00 PST,+30.022
2000-01-02 23:59:00 PST,+30.022
2000-01-03 00:00:00 PST,+30.022
2000-01-03 00:01:00 PST,+30.022
2000-01-03 00:02:00 PST,+30.022
2000-01-03 00:03:00 PST,+30.022
2000-01-03 00:04:00 PST,+30.022
2000-01-03 00:05:00 PST,+30.022
2000-01-03 00:06:00 PST,+30.022
2000-01-03 00:07:00 PST,+30.022
2000-01-03 00:08:00 PST,+30.022
2000-01-03 00:09:00 PST,+30.022
2000-01-03 00:10:00 PST,+30.022
2000-01-03 00:11:00 PST,+30.022
2000-01-03 00:12:00 PST,+30.022
2000-01-03 00:13:00 PST,+30.022
2000-01-03 00:14:00 PST,+30.022
2000-01-03 00:15:00 PST,+30.022
2000-01-03 00:16:00 PST,+30.022
2000-01-03 00:17:00 PST,+30.022
2000-01-03 00:18:00 PST,+30.022
2000-01-03 00:19:00 PST,+30.022
2000-01-03 00:20:00 PST,+30.022
2000-01-03 00:21:00 PST,+30.022
2000-01-03 00:22:00 PST,+30.022
2000-01-03 00:23:00 PST,+30.022
2000-01-03 00:24:00 PST,+30.022
2000-01-03 00:25:00 PST,+30.022
2000-01-03 00:26:00 PST,+30.022
2000-01-03 00:27:00 PST,+30.022
2000-01-03 00:28:00 PST,+30.022
2000-01-03 00:29:00 PST,+30.022
2000-01-03 00:30:00 PST,+30.022
2000-01-03 00:31:00 PST,+30.022
2000-01-03 00:32:00 PST,+30.022
2000-01-03 00:33:00 PST,+30.022
2000-01-03 00:34:00 PST,+30.022
2000-01-03 00:35:00 PST,+30.022
2000-01-03 00:36:00 PST,+30.022
2000-01-03 00:37:00 PST,+30.022
2000-01-03 00:38:00 PST,+30.022
2000-01-03 00:39:00 PST,+30.022
2000-01-03 00:40:00 PST,+30.022
2000-01-03 00:41:00 PST,+30.022
2000-01-03 00:42:00 PST,+30.022
2000-01-03 00:43:00 PST,+30.022
2000-01-03 00:44:00 PST,+30.022
2000-01-03 00:45:00 PST,+30.022
2000-01-03 00:46:00 PST,+30.022
2000-01-03 00:47:00 PST,+30.022
2000-01-03 00:48:00 PST,+30.022
2000-01-03 00:49:00 PST,+30.022
2000-01-03 00:50:00 PST,+30.022
2000-01-03 00:51:00 PST,+30.022
2000-01-03 00:52:00 PST,+30.022
2000-01-03 00:53:00 PST,+30.022
2000-01-03 00:54:00 PST,+30.022
2000-01-03 00:55:00 PST,+30.022
2000-01-03 00:56:00 PST,+30.022
2000-01-03 00:57:00 PST,+30.022
2000-01-03 00:58:00 PST,+30.022
2000-01-03 00:59:00 PST,+30.022
2000-01-03 01:00:00 PST,+30.022
2000-01-03 01:01:00 PST,+30.0058
2000-01-03 01:02:00 PST,+29.9901
2000-01-03 01:03:00 PST,+29.975
2000-01-03 01:04:00 PST,+29.9604
2000-01-03 01:05:00 PST,+29.9464
2000-01-03 01:06:00 PST,+29.9329
2000-01-03 01:07:00 PST,+29.92
2000-01-03 01:08:00 PST,+29.9076
2000-01-03 01:09:00 PST,+29.8958
2000-01-03 01:10:00 PST,+29.8845
2000-01-03 01:11:00 PST,+29.8738
2000-01-03 01:12:00 PST,+29.8636
2000-01-03 01:13:00 PST,+29.854
2000-01-03 01:14:00 PST,+29.8449
2000-01-03 01:15:00 PST,+29.8364
2000-01-03 01:16:00 PST,+29.8284
2000-01-03 01:17:00 PST,+29.821
2000-01-03 01:18:00 PST,+29.8141
2000-01-03 01:19:00 PST,+29.8078
2000-01-03 01:20:00 PST,+29.802
2000-01-03 01:21:00 PST,+29.7968
2000-01-03 01:22:00 PST,+29.7921
2000-01-03 01:23:00 PST,+29.788
2000-01-03 01:24:00 PST,+29.7844
2000-01-03 01:25:00 PST,+29.7814
2000-01-03 01:26:00 PST,+29.7789
2000-01-03 01:27:00 PST,+29.777
2000-01-03 01:28:00 PST,+29.7756
2000-01-03 01:29:00 PST,+29.7748
2000-01-03 01:30:00 PST,+29.7745
2000-01-03 01:31:00 PST,+29.7748
2000-01-03 01:32:00 PST,+29.7756
2000-01-03 01:33:00 PST,+29.777
2000-01-03 01:34:00 PST,+29.7789
2000-01-03 01:35:00 PST,+29.7814
2000-01-03 01:36:00 PST,+29.7844
2000-01-03 01:37:00 PST,+29.788
2000-01-03 01:38:00 PST,+29.7921
2000-01-03 01:39:00 PST,+29.7968
2000-01-03 01:40:00 PST,+29.802
2000-01-03 01:41:00 PST,+29.8078
2000-01-03 01:42:00 PST,+29.8141
2000-01-03 01:43:00 PST,+29.821
2000-01-03 01:44:00 PST,+29.8284
2000-01-03 01:45:00 PST,+29.8364
2000-01-03 01:46:00 PST,+29.8449
2000-01-03 01:47:00 PST,+29.854
2000-01-03 01:48:00 PST,+29.8636
2000-01-03 01:49:00 PST,+29.8738
2000-01-03 01:50:00 PST,+29.8845
2000-01-03 01:51:00 PST,+29.8958
2000-01-03 01:52:00 PST,+29.9076
2000-01-03 01:53:00 PST,+29.92
2000-01-03 01:54:00 PST,+29.9329
2000-01-03 01:55:00 PST,+29.9464
2000-01-03 01:56:00 PST,+29.9604
2000-01-03 01:57:00 PST,+29.975
2000-01-03 01:58:00 PST,+29.9901
2000-01-03 01:59:00 PST,+30.0058
2000-01-03 02:00:00 PST,+30.022
2000-01-03 02:01:00 PST,+30.0712
2000-01-03 02:02:00 PST,+30.1199
2000-01-03 02:03:00 PST,+30.168
2000-01-03 02:04:00 PST,+30.2156
2000-01-03 02:05:00 PST,+30.2626
2000-01-03 02:06:00 PST,+30.3091
2000-01-03 02:07:00 PST,+30.355
2000-01-03 02:08:00 PST,+30.4004
2000-01-03 02:09:00 PST,+30.4452
2000-01-03 02:10:00 PST,+30.4895
2000-01-03 02:11:00 PST,+30.5332
2000-01-03 02:12:00 PST,+30.5764
2000-01-03 02:13:00 PST,+30.619
2000-01-03 02:14:00 PST,+30.6611
2000-01-03 02:15:00 PST,+30.7026
2000-01-03 02:16:00 PST,+30.7436
2000-01-03 02:17:00 PST,+30.784
2000-01-03 02:18:00 PST,+30.8239
2000-01-03 02:19:00 PST,+30.8632
2000-01-03 02:20:00 PST,+30.902
2000-01-03 02:21:00 PST,+30.9402
2000-01-03 02:22:00 PST,+30.9779
2000-01-03 02:23:00 PST,+31.015
2000-01-03 02:24:00 PST,+31.0516
2000-01-03 02:25:00 PST,+31.0876
2000-01-03 02:26:00 PST,+31.1231
2000-01-03 02:27:00 PST,+31.158
2000-01-03 02:28:00 PST,+31.1924
2000-01-03 02:29:00 PST,+31.2262
2000-01-03 02:30:00 PST,+31.2595
2000-01-03 02:31:00 PST,+31.2922
2000-01-03 02:32:00 PST,+31.3244
2000-01-03 02:33:00 PST,+31.356
2000-01-03 02:34:00 PST,+31.3871
2000-01-03 02:35:00 PST,+31.4176
2000-01-03 02:36:00 PST,+31.4476
2000-01-03 02:37:00 PST,+31.477
2000-01-03 02:38:00 PST,+31.5059
2000-01-03 02:39:00 PST,+31.5342
2000-01-03 02:40:00 PST,+31.562
2000-01-03 02:41:00 PST,+31.5892
2000-01-03 02:42:00 PST,+31.6159
2000-01-03 02:43:00 PST,+31.642
2000-01-03 02:44:00 PST,+31.6676
2000-01-03 02:45:00 PST,+31.6926
2000-01-03 02:46:00 PST,+31.7171
2000-01-03 02:47:00 PST,+31.741
2000-01-03 02:48:00 PST,+31.7644
2000-01-03 02:49:00 PST,+31.7872
2000-01-03 02:50:00 PST,+31.8095
2000-01-03 02:51:00 PST,+31.8312
2000-01-03 02:52:00 PST,+31.8524
2000-01-03 02:53:00 PST,+31.873
2000-01-03 02:54:00 PST,+31.8931
2000-01-03 02:55:00 PST,+31.9126
2000-01-03 02:56:00 PST,+31.9316
2000-01-03 02:57:00 PST,+31.95
2000-01-03 02:58:00 PST,+31.9679
2000-01-03 02:59:00 PST,+31.9852
2000-01-03 03:00:00 PST,+32.002
2000-01-03 03:01:00 PST,+32.0108
2000-01-03 03:02:00 PST,+32.0194
2000-01-03 03:03:00 PST,+32.0276
2000-01-03 03:04:00 PST,+32.0356
2000-01-03 03:05:00 PST,+32.0432
2000-01-03 03:06:00 PST,+32.0506
2000-01-03 03:07:00 PST,+32.0576
2000-01-03 03:08:00 PST,+32.0644
2000-01-03 03:09:00 PST,+32.0708
2000-01-03 03:10:00 PST,+32.077
2000-01-03 03:11:00 PST,+32.0828
2000-01-03 03:12:00 PST,+32.0884
2000-01-03 03:13:00 PST,+32.0936
2000-01-03 03:14:00 PST,+32.0986
2000-01-03 03:15:00 PST,+32.1032
2000-01-03 03:16:00 PST,+32.1076
2000-01-03 03:17:00 PST,+32.1116
2000-01-03 03:18:00 PST,+32.1154
2000-01-03 03:19:00 PST,+32.1188
2000-01-03 03:20:00 PST,+32.122
2000-01-03 03:21:00 PST,+32.1248
2000-01-03 03:22:00 PST,+32.1274
2000-01-03 03:23:00 PST,+32.1296
2000-01-03 03:24:00 PST,+32.1316
2000-01-03 03:25:00 PST,+32.1332
2000-01-03 03:26:00 PST,+32.1346
2000-01-03 03:27:00 PST,+32.1356
2000-01-03 03:28:00 PST,+32.1364
2000-01-03 03:29:00 PST,+32.1368
2000-01-03 03:30:00 PST,+32.137
2000-01-03 03:31:00 PST,+32.1368
2000-01-03 03:32:00 PST,+32.1364
2000-01-03 03:33:00 PST,+32.1356
2000-01-03 03:34:00 PST,+32.1346
2000-01-03 03:35:00 PST,+32.1332
2000-01-03 03:36:00 PST,+32.1316
2000-01-03 03:37:00 PST,+32.1296
2000-01-03 03:38:00 PST,+32.1274
2000-01-03 03:39:00 PST,+32.1248
2000-01-03 03:40:00 PST,+32.122
2000-01-03 03:41:00 PST,+32.1188
2000-01-03 03:42:00 PST,+32.1154
2000-01-03 03:43:00 PST,+32.1116
2000-01-03 03:44:00 PST,+32.1076
2000-01-03 03:45:00 PST,+32.1032
2000-01-03 03:46:00 PST,+32.0986
2000-01-03 03:47:00 PST,+32.0936
2000-01-03 03:48:00 PST,+32.0884
2000-01-03 03:49:00 PST,+32.0828
2000-01-03 03:50:00 PST,+32.077
2000-01-03 03:51:00 PST,+32.0708
2000-01-03 03:52:00 PST,+32.0644
2000-01-03 03:53:00 PST,+32.0576
2000-01-03 03:54:00 PST,+32.0506
2000-01-03 03:55:00 PST,+32.0432
2000-01-03 03:56:00 PST,+32.0356
2000-01-03 03:57:00 PST,+32.0276
2000-01-03 03:58:00 PST,+32.0194
2000-01-03 03:59:00 PST,+32.0108
2000-01-03 04:00:00 PST,+32.002
2000-01-03 04:01:00 PST,+31.9501
2000-01-03 04:02:00 PST,+31.8993
2000-01-03 04:03:00 PST,+31.8497
2000-01-03 04:04:00 PST,+31.8012
2000-01-03 04:05:00 PST,+31.7539
2000-01-03 04:06:00 PST,+31.7077
2000-01-03 04:07:00 PST,+31.6627
2000-01-03 04:08:00 PST,+31.6188
2000-01-03 04:09:00 PST,+31.5761
2000-01-03 04:10:00 PST,+31.5345
2000-01-03 04:11:00 PST,+31.4941
2000-01-03 04:12:00 PST,+31.4548
2000-01-03 04:13:00 PST,+31.4167
2000-01-03 04:14:00 PST,+31.3797
2000-01-03 04:15:00 PST,+31.3439
2000-01-03 04:16:00 PST,+31.3092
2000-01-03 04:17:00 PST,+31.2757
2000-01-03 04:18:00 PST,+31.2433
2000-01-03 04:19:00 PST,+31.2121
2000-01-03 04:20:00 PST,+31.182
2000-01-03 04:21:00 PST,+31.1531
2000-01-03 04:22:00 PST,+31.1253
2000-01-03 04:23:00 PST,+31.0987
2000-01-03 04:24:00 PST,+31.0732
2000-01-03 04:25:00 PST,+31.0489
2000-01-03 04:26:00 PST,+31.0257
2000-01-03 04:27:00 PST,+31.0037
2000-01-03 04:28:00 PST,+30.9828
2000-01-03 04:29:00 PST,+30.9631
2000-01-03 04:30:00 PST,+30.9445
2000-01-03 04:31:00 PST,+30.9271
2000-01-03 04:32:00 PST,+30.9108
2000-01-03 04:33:00 PST,+30.8957
2000-01-03 04:34:00 PST,+30.8817
2000-01-03 04:35:00 PST,+30.8689
2000-01-03 04:36:00 PST,+30.8572
2000-01-03 04:37:00 PST,+30.8467
2000-01-03 04:38:00 PST,+30.8373
2000-01-03 04:39:00 PST,+30.8291
2000-01-03 04:40:00 PST,+30.822
2000-01-03 04:41:00 PST,+30.8161
2000-01-03 04:42:00 PST,+30.8113
2000-01-03 04:43:00 PST,+30.8077
2000-01-03 04:44:00 PST,+30.8052
2000-01-03 04:45:00 PST,+30.8039
2000-01-03 04:46:00 PST,+30.8037
2000-01-03 04:47:00 PST,+30.8047
2000-01-03 04:48:00 PST,+30.8068
2000-01-03 04:49:00 PST,+30.8101
2000-01-03 04:50:00 PST,+30.8145
2000-01-03 04:51:00 PST,+30.8201
2000-01-03 04:52:00 PST,+30.8268
2000-01-03 04:53:00 PST,+30.8347
2000-01-03 04:54:00 PST,+30.8437
2000-01-03 04:55:00 PST,+30.8539
2000-01-03 04:56:00 PST,+30.8652
2000-01-03 04:57:00 PST,+30.8777
2000-01-03 04:58:00 PST,+30.8913
2000-01-03 04:59:00 PST,+30.9061
2000-01-03 05:00:00 PST,+30.922
2000-01-03 05:01:00 PST,+31.0143
2000-01-03 05:02:00 PST,+31.1052
2000-01-03 05:03:00 PST,+31.1947
2000-01-03 05:04:00 PST,+31.2828
2000-01-03 05:05:00 PST,+31.3695
2000-01-03 05:06:00 PST,+31.4548
2000-01-03 05:07:00 PST,+31.5387
2000-01-03 05:08:00 PST,+31.6212
2000-01-03 05:09:00 PST,+31.7023
2000-01-03 05:10:00 PST,+31.782
2000-01-03 05:11:00 PST,+31.8603
2000-01-03 05:12:00 PST,+31.9372
2000-01-03 05:13:00 PST,+32.0127
2000-01-03 05:14:00 PST,+32.0868
2000-01-03 05:15:00 PST,+32.1595
2000-01-03 05:16:00 PST,+32.2308
2000-01-03 05:17:00 PST,+32.3007
2000-01-03 05:18:00 PST,+32.3692
2000-01-03 05:19:00 PST,+32.4363
2000-01-03 05:20:00 PST,+32.502
2000-01-03 05:21:00 PST,+32.5663
2000-01-03 05:22:00 PST,+32.6292
2000-01-03 05:23:00 PST,+32.6907
2000-01-03 05:24:00 PST,+32.7508
2000-01-03 05:25:00 PST,+32.8095
2000-01-03 05:26:00 PST,+32.8668
2000-01-03 05:27:00 PST,+32.9227
2000-01-03 05:28:00 PST,+32.9772
2000-01-03 05:29:00 PST,+33.0303
2000-01-03 05:30:00 PST,+33.082
2000-01-03 05:31:00 PST,+33.1323
2000-01-03 05:32:00 PST,+33.1812
2000-01-03 05:33:00 PST,+33.2287
2000-01-03 05:34:00 PST,+33.2748
2000-01-03 05:35:00 PST,+33.3195
2000-01-03 05:36:00 PST,+33.3628
2000-01-03 05:37:00 PST,+33.4047
2000-01-03 05:38:00 PST,+33.4452
2000-01-03 05:39:00 PST,+33.4843
2000-01-03 05:40:00 PST,+33.522
2000-01-03 05:41:00 PST,+33.5583
2000-01-03 05:42:00 PST,+33.5932
2000-01-03 05:43:00 PST,+33.6267
2000-01-03 05:44:00 PST,+33.6588
2000-01-03 05:45:00 PST,+33.6895
2000-01-03 05:46:00 PST,+33.7188
2000-01-03 05:47:00 PST,+33.7467
2000-01-03 05:48:00 PST,+33.7732
2000-01-03 05:49:00 PST,+33.7983
2000-01-03 05:50:00 PST,+33.822
2000-01-03 05:51:00 PST,+33.8443
2000-01-03 05:52:00 PST,+33.8652
2000-01-03 05:53:00 PST,+33.8847
2000-01-03 05:54:00 PST,+33.9028
2000-01-03 05:55:00 PST,+33.9195
2000-01-03 05:56:00 PST,+33.9348
2000-01-03 05:57:00 PST,+33.9487
2000-01-03 05:58:00 PST,+33.9612
2000-01-03 05:59:00 PST,+33.9723
2000-01-03 06:00:00 PST,+33.982
2000-01-03 06:01:00 PST,+33.8915
2000-01-03 06:02:00 PST,+33.8029
2000-01-03 06:03:00 PST,+33.7163
2000-01-03 06:04:00 PST,+33.6316
2000-01-03 06:05:00 PST,+33.5489
2000-01-03 06:06:00 PST,+33.4681
2000-01-03 06:07:00 PST,+33.3893
2000-01-03 06:08:00 PST,+33.3124
2000-01-03 06:09:00 PST,+33.2375
2000-01-03 06:10:00 PST,+33.1645
2000-01-03 06:11:00 PST,+33.0935
2000-01-03 06:12:00 PST,+33.0244
2000-01-03 06:13:00 PST,+32.9573
2000-01-03 06:14:00 PST,+32.8921
2000-01-03 06:15:00 PST,+32.8289
2000-01-03 06:16:00 PST,+32.7676
2000-01-03 06:17:00 PST,+32.7083
2000-01-03 06:18:00 PST,+32.6509
2000-01-03 06:19:00 PST,+32.5955
2000-01-03 06:20:00 PST,+32.542
2000-01-03 06:21:00 PST,+32.4905
2000-01-03 06:22:00 PST,+32.4409
2000-01-03 06:23:00 PST,+32.3933
2000-01-03 06:24:00 PST,+32.3476
2000-01-03 06:25:00 PST,+32.3039
2000-01-03 06:26:00 PST,+32.2621
2000-01-03 06:27:00 PST,+32.2223
2000-01-03 06:28:00 PST,+32.1844
2000-01-03 06:29:00 PST,+32.1485
2000-01-03 06:30:00 PST,+32.1145
2000-01-03 06:31:00 PST,+32.0825
2000-01-03 06:32:00 PST,+32.0524
2000-01-03 06:33:00 PST,+32.0243
2000-01-03 06:34:00 PST,+31.9981
2000-01-03 06:35:00 PST,+31.9739
2000-01-03 06:36:00 PST,+31.9516
2000-01-03 06:37:00 PST,+31.9313
2000-01-03 06:38:00 PST,+31.9129
2000-01-03 06:39:00 PST,+31.8965
2000-01-03 06:40:00 PST,+31.882
2000-01-03 06:41:00 PST,+31.8695
2000-01-03 06:42:00 PST,+31.8589
2000-01-03 06:43:00 PST,+31.8503
2000-01-03 06:44:00 PST,+31.8436
2000-01-03 06:45:00 PST,+31.8389
2000-01-03 06:46:00 PST,+31.8361
2000-01-03 06:47:00 PST,+31.8353
2000-01-03 06:48:00 PST,+31.8364
2000-01-03 06:49:00 PST,+31.8395
2000-01-03 06:50:00 PST,+31.8445
2000-01-03 06:51:00 PST,+31.8515
2000-01-03 06:52:00 PST,+31.8604
2000-01-03 06:53:00 PST,+31.8713
2000-01-03 06:54:00 PST,+31.8841
2000-01-03 06:55:00 PST,+31.8989
2000-01-03 06:56:00 PST,+31.9156
2000-01-03 06:57:00 PST,+31.9343
2000-01-03 06:58:00 PST,+31.9549
2000-01-03 06:59:00 PST,+31.9775
2000-01-03 07:00:00 PST,+32.002
2000-01-03 07:01:00 PST,+32.1199
2000-01-03 07:02:00 PST,+32.2367
2000-01-03 07:03:00 PST,+32.3523
2000-01-03 07:04:00 PST,+32.4668
2000-01-03 07:05:00 PST,+32.5801
2000-01-03 07:06:00 PST,+32.6923
2000-01-03 07:07:00 PST,+32.8033
2000-01-03 07:08:00 PST,+32.9132
2000-01-03 07:09:00 PST,+33.0219
2000-01-03 07:10:00 PST,+33.1295
2000-01-03 07:11:00 PST,+33.2359
2000-01-03 07:12:00 PST,+33.3412
2000-01-03 07:13:00 PST,+33.4453
2000-01-03 07:14:00 PST,+33.5483
2000-01-03 07:15:00 PST,+33.6501
2000-01-03 07:16:00 PST,+33.7508
2000-01-03 07:17:00 PST,+33.8503
2000-01-03 07:18:00 PST,+33.9487
2000-01-03 07:19:00 PST,+34.0459
2000-01-03 07:20:00 PST,+34.142
2000-01-03 07:21:00 PST,+34.2369
2000-01-03 07:22:00 PST,+34.3307
2000-01-03 07:23:00 PST,+34.4233
2000-01-03 07:24:00 PST,+34.5148
2000-01-03 07:25:00 PST,+34.6051
2000-01-03 07:26:00 PST,+34.6943
2000-01-03 07:27:00 PST,+34.7823
2000-01-03 07:28:00 PST,+34.8692
2000-01-03 07:29:00 PST,+34.9549
2000-01-03 07:30:00 PST,+35.0395
2000-01-03 07:31:00 PST,+35.1229
2000-01-03 07:32:00 PST,+35.2052
2000-01-03 07:33:00 PST,+35.2863
2000-01-03 07:34:00 PST,+35.3663
2000-01-03 07:35:00 PST,+35.4451
2000-01-03 07:36:00 PST,+35.5228
2000-01-03 07:37:00 PST,+35.5993
2000-01-03 07:38:00 PST,+35.6747
2000-01-03 07:39:00 PST,+35.7489
2000-01-03 07:40:00 PST,+35.822
2000-01-03 07:41:00 PST,+35.8939
2000-01-03 07:42:00 PST,+35.9647
2000-01-03 07:43:00 PST,+36.0343
2000-01-03 07:44:00 PST,+36.1028
2000-01-03 07:45:00 PST,+36.1701
2000-01-03 07:46:00 PST,+36.2363
2000-01-03 07:47:00 PST,+36.3013
2000-01-03 07:48:00 PST,+36.3652
2000-01-03 07:49:00 PST,+36.4279
2000-01-03 07:50:00 PST,+36.4895
2000-01-03 07:51:00 PST,+36.5499
2000-01-03 07:52:00 PST,+36.6092
2000-01-03 07:53:00 PST,+36.6673
2000-01-03 07:54:00 PST,+36.7243
2000-01-03 07:55:00 PST,+36.7801
2000-01-03 07:56:00 PST,+36.8348
2000-01-03 07:57:00 PST,+36.8883
2000-01-03 07:58:00 PST,+36.9407
2000-01-03 07:59:00 PST,+36.9919
2000-01-03 08:00:00 PST,+37.042
2000-01-03 08:01:00 PST,+37.0644
2000-01-03 08:02:00 PST,+37.0865
2000-01-03 08:03:00 PST,+37.1084
2000-01-03 08:04:00 PST,+37.13
2000-01-03 08:05:00 PST,+37.1514
2000-01-03 08:06:00 PST,+37.1725
2000-01-03 08:07:00 PST,+37.1934
2000-01-03 08:08:00 PST,+37.214
2000-01-03 08:09:00 PST,+37.2344
2000-01-03 08:10:00 PST,+37.2545
2000-01-03 08:11:00 PST,+37.2744
2000-01-03 08:12:00 PST,+37.294
2000-01-03 08:13:00 PST,+37.3134
2000-01-03 08:14:00 PST,+37.3325
2000-01-03 08:15:00 PST,+37.3514
2000-01-03 08:16:00 PST,+37.37
2000-01-03 08:17:00 PST,+37.3884
2000-01-03 08:18:00 PST,+37.4065
2000-01-03 08:19:00 PST,+37.4244
2000-01-03 08:20:00 PST,+37.442
2000-01-03 08:21:00 PST,+37.4594
2000-01-03 08:22:00 PST,+37.4765
2000-01-03 08:23:00 PST,+37.4934
2000-01-03 08:24:00 PST,+37.51
2000-01-03 08:25:00 PST,+37.5264
2000-01-03 08:26:00 PST,+37.5425
2000-01-03 08:27:00 PST,+37.5584
2000-01-03 08:28:00 PST,+37.574
2000-01-03 08:29:00 PST,+37.5894
2000-01-03 08:30:00 PST,+37.6045
2000-01-03 08:31:00 PST,+37.6194
2000-01-03 08:32:00 PST,+37.634
2000-01-03 08:33:00 PST,+37.6484
2000-01-03 08:34:00 PST,+37.6625
2000-01-03 08:35:00 PST,+37.6764
2000-01-03 08:36:00 PST,+37.69
2000-01-03 08:37:00 PST,+37.7034
