# file...... voltage_data.csv
# date...... Fri Jun 24 10:44:12 2016
# user...... hard312
# host...... (null)
# trigger... (none)
# interval.. 5
# limit..... 0
# timestamp,substation_reg:tap_A, substation_meter:measured_voltage_A, feeder_meter:measured_voltage_A, branch_1_meter_1:measured_voltage_A, branch_1_meter_2:measured_voltage_A, branch_1_meter_3:measured_voltage_A, b1m1_house_meter:voltage_1, b1m2_house_meter:voltage_1, b1m3_house_meter:voltage_1
2009-08-08 04:30:00 PDT,0,+7216-0.000108106d,+7216-0.000108216d,+7201.79-0.159652d,+7196.57-0.216548d,+7182.9-0.342328d,+124.019-0.192725d,+123.94-0.238566d,+123.682-0.401115d
2009-08-08 12:05:10 PDT,0,+7215.99-0.000359896d,+7215.99-0.000359621d,+7139.23-0.475052d,+7102.67-0.690548d,+6997.59-1.27315d,+122.946-0.511652d,+122.323-0.725726d,+120.261-1.57215d
2009-08-08 12:05:15 PDT,0,+7215.99-0.000359897d,+7215.99-0.000359622d,+7139.23-0.475053d,+7102.67-0.69055d,+6997.59-1.27315d,+122.946-0.511654d,+122.323-0.725728d,+120.261-1.57215d
2009-08-08 12:05:20 PDT,0,+7215.99-0.000359898d,+7215.99-0.000359623d,+7139.23-0.475055d,+7102.67-0.690551d,+6997.59-1.27315d,+122.946-0.511657d,+122.323-0.725729d,+120.261-1.57215d
2009-08-08 12:05:25 PDT,0,+7215.99-0.000359899d,+7215.99-0.000359624d,+7139.23-0.475056d,+7102.67-0.690553d,+6997.59-1.27315d,+122.946-0.511659d,+122.323-0.725731d,+120.261-1.57215d
2009-08-08 12:05:30 PDT,0,+7215.99-0.0003599d,+7215.99-0.000359625d,+7139.23-0.475058d,+7102.67-0.690554d,+6997.59-1.27315d,+122.946-0.511662d,+122.323-0.725732d,+120.261-1.57215d
2009-08-08 12:05:35 PDT,0,+7215.98-0.000436657d,+7215.98-0.000436382d,+7139.23-0.475137d,+7102.67-0.690633d,+6997.58-1.27323d,+122.946-0.511741d,+122.323-0.725811d,+120.261-1.57223d
2009-08-08 12:05:40 PDT,0,+7215.98-0.000436658d,+7215.98-0.000436383d,+7139.23-0.475138d,+7102.67-0.690635d,+6997.58-1.27323d,+122.946-0.511744d,+122.323-0.725813d,+120.261-1.57223d
2009-08-08 12:05:45 PDT,0,+7215.98-0.000436659d,+7215.98-0.000436384d,+7139.23-0.47514d,+7102.67-0.690636d,+6997.58-1.27324d,+122.946-0.511746d,+122.323-0.725814d,+120.261-1.57224d
2009-08-08 12:05:50 PDT,0,+7215.98-0.00043666d,+7215.98-0.000436385d,+7139.23-0.475141d,+7102.67-0.690638d,+6997.58-1.27324d,+122.946-0.511749d,+122.323-0.725816d,+120.261-1.57224d
2009-08-08 12:05:55 PDT,0,+7215.98-0.000436661d,+7215.98-0.000436386d,+7139.23-0.475143d,+7102.67-0.690639d,+6997.58-1.27324d,+122.946-0.511751d,+122.323-0.725818d,+120.261-1.57224d
2009-08-08 12:06:00 PDT,0,+7215.98-0.000436704d,+7215.98-0.000436429d,+7139.22-0.475175d,+7102.65-0.690694d,+6997.55-1.27337d,+122.945-0.511775d,+122.323-0.725873d,+120.261-1.5724d
2009-08-08 12:06:05 PDT,0,+7215.98-0.000436705d,+7215.98-0.00043643d,+7139.22-0.475176d,+7102.65-0.690696d,+6997.55-1.27337d,+122.945-0.511778d,+122.323-0.725874d,+120.261-1.57241d
2009-08-08 12:06:10 PDT,0,+7215.98-0.000436706d,+7215.98-0.000436431d,+7139.22-0.475178d,+7102.65-0.690698d,+6997.55-1.27337d,+122.945-0.511781d,+122.323-0.725876d,+120.261-1.57241d
2009-08-08 12:06:15 PDT,0,+7215.98-0.000436707d,+7215.98-0.000436432d,+7139.22-0.47518d,+7102.65-0.690699d,+6997.55-1.27337d,+122.945-0.511783d,+122.323-0.725877d,+120.261-1.57241d
2009-08-08 12:06:20 PDT,0,+7215.98-0.000436708d,+7215.98-0.000436433d,+7139.22-0.475181d,+7102.65-0.690701d,+6997.55-1.27337d,+122.945-0.511786d,+122.323-0.725879d,+120.261-1.57241d
2009-08-08 12:06:25 PDT,0,+7215.98-0.000436709d,+7215.98-0.000436434d,+7139.22-0.475183d,+7102.65-0.690702d,+6997.55-1.27337d,+122.945-0.511788d,+122.323-0.725881d,+120.261-1.57241d
2009-08-08 12:06:30 PDT,0,+7215.98-0.00043671d,+7215.98-0.000436435d,+7139.22-0.475184d,+7102.65-0.690704d,+6997.55-1.27338d,+122.945-0.511791d,+122.323-0.725882d,+120.261-1.57241d
2009-08-08 12:06:35 PDT,0,+7215.98-0.000506406d,+7215.98-0.000506131d,+7139.21-0.475256d,+7102.65-0.690776d,+6997.55-1.27345d,+122.945-0.511863d,+122.323-0.725954d,+120.261-1.57249d
2009-08-08 12:06:40 PDT,0,+7215.98-0.000506407d,+7215.98-0.000506132d,+7139.21-0.475257d,+7102.65-0.690777d,+6997.55-1.27345d,+122.945-0.511866d,+122.323-0.725955d,+120.261-1.57249d
2009-08-08 12:06:45 PDT,0,+7215.98-0.000506408d,+7215.98-0.000506133d,+7139.21-0.475259d,+7102.65-0.690779d,+6997.55-1.27345d,+122.945-0.511869d,+122.323-0.725957d,+120.261-1.57249d
2009-08-08 12:06:50 PDT,0,+7215.99-0.000412871d,+7215.99-0.000412809d,+7166.09-0.3605d,+7142.88-0.516903d,+7077.59-0.915941d,+123.408-0.396938d,+123.015-0.551837d,+121.744-1.11404d
2009-08-08 12:06:55 PDT,0,+7215.99-0.000412872d,+7215.99-0.00041281d,+7166.09-0.360502d,+7142.88-0.516904d,+7077.59-0.915941d,+123.408-0.39694d,+123.015-0.551838d,+121.744-1.11404d
2009-08-08 12:07:00 PDT,0,+7215.99-0.000412882d,+7215.99-0.00041282d,+7166.09-0.360464d,+7142.88-0.516878d,+7077.59-0.915952d,+123.408-0.396865d,+123.015-0.551812d,+121.744-1.11407d
2009-08-08 12:07:05 PDT,0,+7215.99-0.000412885d,+7215.99-0.000412822d,+7166.09-0.360468d,+7142.88-0.516883d,+7077.58-0.915956d,+123.408-0.396872d,+123.015-0.551817d,+121.744-1.11408d
2009-08-08 12:07:10 PDT,0,+7215.98-0.000433265d,+7215.98-0.000433092d,+7158.14-0.372818d,+7134.92-0.529436d,+7069.6-0.929039d,+123.209-0.429903d,+122.878-0.564418d,+121.606-1.12744d
2009-08-08 12:07:15 PDT,0,+7215.98-0.000433658d,+7215.98-0.000433486d,+7158.03-0.373328d,+7134.76-0.530207d,+7069.28-0.930613d,+123.207-0.430414d,+122.876-0.56519d,+121.6-1.12951d
2009-08-08 12:07:20 PDT,0,+7215.98-0.000433658d,+7215.98-0.000433486d,+7158.03-0.373328d,+7134.76-0.530207d,+7069.28-0.930613d,+123.207-0.430414d,+122.876-0.56519d,+121.6-1.12951d
2009-08-08 12:07:25 PDT,0,+7215.98-0.000433658d,+7215.98-0.000433486d,+7158.03-0.373328d,+7134.76-0.530207d,+7069.28-0.930613d,+123.207-0.430414d,+122.876-0.56519d,+121.6-1.12951d
2009-08-08 12:07:30 PDT,0,+7215.96-0.000780174d,+7215.96-0.000779234d,+7059.35-0.80781d,+6987.17-1.19223d,+6921.22-1.60282d,+121.507-0.865784d,+119.834-1.59597d,+119.049-1.80704d
2009-08-08 12:07:35 PDT,0,+7215.96-0.000780175d,+7215.96-0.000779235d,+7059.35-0.807813d,+6987.17-1.19224d,+6921.22-1.60283d,+121.507-0.865787d,+119.834-1.59597d,+119.049-1.80704d
2009-08-08 12:07:40 PDT,0,+7215.96-0.000780176d,+7215.96-0.000779236d,+7059.34-0.807814d,+6987.16-1.19224d,+6921.22-1.60283d,+121.507-0.86579d,+119.834-1.59597d,+119.049-1.80704d
2009-08-08 12:07:45 PDT,0,+7215.96-0.000780177d,+7215.96-0.000779237d,+7059.34-0.807816d,+6987.16-1.19224d,+6921.22-1.60283d,+121.507-0.865792d,+119.834-1.59597d,+119.049-1.80704d
2009-08-08 12:07:50 PDT,1,+7215.96-0.00078222d,+7261.35-0.000781292d,+7105.25-0.800854d,+7033.31-1.18174d,+6967.52-1.58907d,+122.298-0.858415d,+120.631-1.58131d,+119.847-1.79159d
2009-08-08 12:07:55 PDT,1,+7215.96-0.000782221d,+7261.35-0.000781293d,+7105.25-0.800856d,+7033.31-1.18174d,+6967.52-1.58907d,+122.298-0.858418d,+120.631-1.58131d,+119.847-1.79159d
2009-08-08 12:08:00 PDT,1,+7215.96-0.000782307d,+7261.35-0.000781379d,+7105.23-0.800912d,+7033.28-1.18185d,+6967.48-1.58922d,+122.297-0.858447d,+120.63-1.5815d,+119.846-1.79176d
2009-08-08 12:08:05 PDT,2,+7215.96-0.000784395d,+7307.3-0.000783477d,+7151.7-0.793999d,+7080-1.17142d,+7014.34-1.57556d,+123.098-0.851123d,+121.437-1.56694d,+120.654-1.77641d
2009-08-08 12:08:10 PDT,2,+7215.96-0.000784396d,+7307.3-0.000783478d,+7151.7-0.794001d,+7080-1.17142d,+7014.34-1.57556d,+123.098-0.851125d,+121.437-1.56694d,+120.654-1.77642d
2009-08-08 12:08:15 PDT,2,+7215.96-0.000784397d,+7307.3-0.000783479d,+7151.7-0.794002d,+7080-1.17142d,+7014.34-1.57557d,+123.098-0.851128d,+121.437-1.56694d,+120.654-1.77642d
2009-08-08 12:08:20 PDT,3,+7215.96-0.000786284d,+7353.85-0.000785377d,+7198.8-0.786748d,+7127.35-1.16067d,+7061.84-1.56161d,+123.909-0.84322d,+122.254-1.55209d,+121.472-1.76078d
2009-08-08 12:08:25 PDT,3,+7215.96-0.000786284d,+7353.85-0.000785377d,+7198.8-0.786748d,+7127.35-1.16067d,+7061.84-1.56161d,+123.909-0.84322d,+122.254-1.55209d,+121.472-1.76078d
2009-08-08 12:08:30 PDT,3,+7215.96-0.000786284d,+7353.85-0.000785377d,+7198.8-0.786748d,+7127.35-1.16067d,+7061.84-1.56161d,+123.909-0.84322d,+122.254-1.55209d,+121.472-1.76078d
2009-08-08 12:08:35 PDT,3,+7215.96-0.000786284d,+7353.85-0.000785377d,+7198.8-0.786748d,+7127.35-1.16067d,+7061.84-1.56161d,+123.909-0.84322d,+122.254-1.55209d,+121.472-1.76078d
2009-08-08 12:08:40 PDT,3,+7215.96-0.000786284d,+7353.85-0.000785377d,+7198.8-0.786748d,+7127.35-1.16067d,+7061.84-1.56161d,+123.909-0.84322d,+122.254-1.55209d,+121.472-1.76078d
2009-08-08 12:08:45 PDT,3,+7215.96-0.000786284d,+7353.85-0.000785377d,+7198.8-0.786748d,+7127.35-1.16067d,+7061.84-1.56161d,+123.909-0.84322d,+122.254-1.55209d,+121.472-1.76078d
2009-08-08 12:08:50 PDT,3,+7215.96-0.000786284d,+7353.85-0.000785377d,+7198.8-0.786748d,+7127.35-1.16067d,+7061.84-1.56161d,+123.909-0.84322d,+122.254-1.55209d,+121.472-1.76078d
2009-08-08 12:08:55 PDT,3,+7215.96-0.000786284d,+7353.85-0.000785377d,+7198.8-0.786748d,+7127.35-1.16067d,+7061.84-1.56161d,+123.909-0.84322d,+122.254-1.55209d,+121.472-1.76078d
2009-08-08 12:09:00 PDT,3,+7215.96-0.000786369d,+7353.85-0.000785462d,+7198.78-0.786801d,+7127.32-1.16078d,+7061.8-1.56175d,+123.909-0.843245d,+122.254-1.55227d,+121.471-1.76095d
2009-08-08 12:09:05 PDT,3,+7215.96-0.000786372d,+7353.85-0.000785465d,+7198.78-0.786805d,+7127.32-1.16078d,+7061.8-1.56176d,+123.909-0.843252d,+122.254-1.55228d,+121.471-1.76096d
2009-08-08 12:09:10 PDT,3,+7215.96-0.000786375d,+7353.85-0.000785468d,+7198.78-0.78681d,+7127.32-1.16078d,+7061.8-1.56176d,+123.909-0.84326d,+122.254-1.55228d,+121.471-1.76096d
2009-08-08 12:09:15 PDT,3,+7215.96-0.000786376d,+7353.85-0.000785469d,+7198.78-0.786811d,+7127.32-1.16079d,+7061.8-1.56176d,+123.909-0.843262d,+122.254-1.55228d,+121.471-1.76096d
2009-08-08 12:09:20 PDT,3,+7215.96-0.000786377d,+7353.85-0.00078547d,+7198.78-0.786813d,+7127.32-1.16079d,+7061.8-1.56176d,+123.909-0.843265d,+122.254-1.55228d,+121.471-1.76096d
2009-08-08 12:09:25 PDT,3,+7215.96-0.000786378d,+7353.85-0.000785471d,+7198.78-0.786815d,+7127.32-1.16079d,+7061.8-1.56177d,+123.909-0.843268d,+122.254-1.55228d,+121.471-1.76097d
2009-08-08 12:09:30 PDT,3,+7215.98-0.000436676d,+7353.87-0.000436509d,+7296.4-0.364242d,+7273.26-0.51767d,+7208.17-0.909152d,+125.591-0.419289d,+125.261-0.55184d,+123.993-1.1034d
2009-08-08 12:09:35 PDT,3,+7215.98-0.000436675d,+7353.87-0.000436508d,+7296.4-0.36424d,+7273.26-0.517668d,+7208.17-0.909149d,+125.591-0.419286d,+125.261-0.551838d,+123.993-1.1034d
2009-08-08 12:09:40 PDT,3,+7215.99-0.000334089d,+7353.87-0.000334133d,+7324.88-0.241093d,+7315.9-0.331904d,+7293.12-0.532018d,+126.082-0.295734d,+125.995-0.365833d,+125.568-0.623d
2009-08-08 12:09:45 PDT,2,+7215.99-0.000256034d,+7307.33-0.000256079d,+7278.36-0.242327d,+7269.39-0.333648d,+7246.63-0.53476d,+125.28-0.29734d,+125.194-0.36784d,+124.767-0.626211d
2009-08-08 12:09:50 PDT,2,+7215.99-0.000256035d,+7307.33-0.00025608d,+7278.35-0.242329d,+7269.39-0.33365d,+7246.63-0.534762d,+125.28-0.297343d,+125.194-0.367842d,+124.767-0.626213d
2009-08-08 12:09:55 PDT,2,+7215.99-0.000256037d,+7307.33-0.000256081d,+7278.35-0.242331d,+7269.39-0.333652d,+7246.63-0.534763d,+125.28-0.297345d,+125.194-0.367844d,+124.767-0.626214d
2009-08-08 12:10:00 PDT,1,+7215.99-0.000255019d,+7261.38-0.000255063d,+7232.41-0.243605d,+7223.45-0.335439d,+7200.73-0.537555d,+124.489-0.298967d,+124.403-0.369896d,+123.977-0.629478d
2009-08-08 12:10:05 PDT,1,+7215.99-0.000255022d,+7261.38-0.000255066d,+7232.41-0.243609d,+7223.45-0.335443d,+7200.73-0.53756d,+124.489-0.298975d,+124.403-0.3699d,+123.977-0.629483d
2009-08-08 12:10:10 PDT,1,+7215.99-0.000255023d,+7261.38-0.000255067d,+7232.41-0.243611d,+7223.45-0.335445d,+7200.73-0.537562d,+124.489-0.298977d,+124.403-0.369902d,+123.977-0.629484d
2009-08-08 12:10:15 PDT,0,+7215.99-0.000254038d,+7215.99-0.000254082d,+7187.04-0.24494d,+7178.09-0.337291d,+7155.39-0.540419d,+123.707-0.300685d,+123.622-0.372015d,+123.196-0.632817d
2009-08-08 12:10:20 PDT,0,+7216-0.000234571d,+7216-0.000234725d,+7194.76-0.234112d,+7185.81-0.326374d,+7163.11-0.529328d,+123.902-0.270184d,+123.755-0.361052d,+123.329-0.621645d
2009-08-08 12:10:25 PDT,0,+7216-0.000234587d,+7216-0.00023474d,+7194.76-0.234137d,+7185.81-0.326399d,+7163.11-0.529354d,+123.902-0.270226d,+123.755-0.361077d,+123.329-0.62167d
2009-08-08 12:10:30 PDT,-1,+7216-0.000233887d,+7171.18-0.000234042d,+7149.93-0.23573d,+7140.99-0.32851d,+7118.32-0.53248d,+123.13-0.272229d,+122.983-0.363455d,+122.558-0.625273d
2009-08-08 12:10:35 PDT,-1,+7216-0.000233888d,+7171.18-0.000234043d,+7149.93-0.235732d,+7140.99-0.328512d,+7118.31-0.532482d,+123.13-0.272232d,+122.983-0.363457d,+122.558-0.625275d
2009-08-08 12:10:40 PDT,-1,+7216-0.000233889d,+7171.18-0.000234044d,+7149.93-0.235733d,+7140.99-0.328514d,+7118.31-0.532483d,+123.13-0.272235d,+122.983-0.363459d,+122.558-0.625276d
2009-08-08 12:10:45 PDT,-1,+7216-0.000233891d,+7171.18-0.000234045d,+7149.93-0.235735d,+7140.99-0.328515d,+7118.31-0.532485d,+123.13-0.272238d,+122.983-0.363461d,+122.558-0.625278d
2009-08-08 12:10:50 PDT,-1,+7216-0.000233892d,+7171.18-0.000234046d,+7149.93-0.235737d,+7140.99-0.328517d,+7118.31-0.532487d,+123.13-0.272241d,+122.983-0.363463d,+122.558-0.62528d
2009-08-08 12:10:55 PDT,-1,+7216-0.000233893d,+7171.18-0.000234047d,+7149.93-0.235739d,+7140.99-0.328519d,+7118.31-0.532489d,+123.13-0.272244d,+122.983-0.363464d,+122.557-0.625282d
2009-08-08 12:11:00 PDT,-1,+7216-0.000233902d,+7171.18-0.000234057d,+7149.93-0.235733d,+7140.99-0.328513d,+7118.31-0.532483d,+123.13-0.272234d,+122.983-0.363458d,+122.558-0.625276d
2009-08-08 12:11:05 PDT,-1,+7216-0.000233903d,+7171.18-0.000234058d,+7149.93-0.235735d,+7140.99-0.328515d,+7118.31-0.532484d,+123.13-0.272237d,+122.983-0.36346d,+122.558-0.625278d
2009-08-08 12:11:10 PDT,-1,+7216-0.000233904d,+7171.18-0.000234059d,+7149.93-0.235736d,+7140.99-0.328517d,+7118.31-0.532486d,+123.13-0.27224d,+122.983-0.363462d,+122.558-0.625279d
2009-08-08 12:11:15 PDT,-1,+7216-0.000233905d,+7171.18-0.00023406d,+7149.93-0.235738d,+7140.99-0.328518d,+7118.31-0.532488d,+123.13-0.272243d,+122.983-0.363464d,+122.557-0.625281d
2009-08-08 12:11:20 PDT,-1,+7216-0.000233906d,+7171.18-0.000234061d,+7149.93-0.23574d,+7140.99-0.32852d,+7118.31-0.53249d,+123.13-0.272246d,+122.983-0.363466d,+122.557-0.625283d
2009-08-08 12:11:25 PDT,-1,+7216-0.000233907d,+7171.18-0.000234062d,+7149.93-0.235742d,+7140.99-0.328522d,+7118.31-0.532492d,+123.13-0.272249d,+122.983-0.363467d,+122.557-0.625285d
2009-08-08 12:11:30 PDT,-1,+7216-0.000233908d,+7171.18-0.000234063d,+7149.93-0.235744d,+7140.99-0.328524d,+7118.31-0.532494d,+123.13-0.272252d,+122.983-0.363469d,+122.557-0.625287d
2009-08-08 12:11:35 PDT,-1,+7216-0.00023391d,+7171.18-0.000234064d,+7149.93-0.235745d,+7140.99-0.328526d,+7118.31-0.532495d,+123.13-0.272255d,+122.983-0.363471d,+122.557-0.625289d
2009-08-08 12:11:40 PDT,-1,+7216-0.000233911d,+7171.18-0.000234065d,+7149.93-0.235747d,+7140.99-0.328528d,+7118.31-0.532497d,+123.13-0.272258d,+122.983-0.363473d,+122.557-0.62529d
2009-08-08 12:11:45 PDT,-1,+7216-0.000233912d,+7171.18-0.000234066d,+7149.93-0.235749d,+7140.99-0.328529d,+7118.31-0.532499d,+123.13-0.272261d,+122.983-0.363475d,+122.557-0.625292d
2009-08-08 12:11:50 PDT,-1,+7216-0.000233913d,+7171.18-0.000234068d,+7149.93-0.235751d,+7140.99-0.328531d,+7118.31-0.532501d,+123.13-0.272263d,+122.983-0.363477d,+122.557-0.625294d
2009-08-08 12:11:55 PDT,-1,+7216-0.000233914d,+7171.18-0.000234069d,+7149.93-0.235753d,+7140.99-0.328533d,+7118.31-0.532503d,+123.13-0.272266d,+122.983-0.363478d,+122.557-0.625296d
2009-08-08 12:12:00 PDT,-1,+7216-0.000233915d,+7171.18-0.00023407d,+7149.93-0.235733d,+7140.99-0.328513d,+7118.31-0.532483d,+123.13-0.272234d,+122.983-0.363458d,+122.558-0.625276d
2009-08-08 12:12:05 PDT,-1,+7216-0.000233916d,+7171.18-0.000234071d,+7149.93-0.235735d,+7140.99-0.328515d,+7118.31-0.532485d,+123.13-0.272237d,+122.983-0.36346d,+122.558-0.625278d
2009-08-08 12:12:10 PDT,-1,+7216-0.000233917d,+7171.18-0.000234072d,+7149.93-0.235736d,+7140.99-0.328517d,+7118.31-0.532486d,+123.13-0.27224d,+122.983-0.363462d,+122.558-0.62528d
2009-08-08 12:12:15 PDT,-1,+7216-0.000233918d,+7171.18-0.000234073d,+7149.93-0.235738d,+7140.99-0.328519d,+7118.31-0.532488d,+123.13-0.272243d,+122.983-0.363464d,+122.557-0.625281d
2009-08-08 12:12:20 PDT,-1,+7216-0.000164363d,+7171.18-0.000164517d,+7149.93-0.235671d,+7140.99-0.328451d,+7118.32-0.53242d,+123.13-0.272176d,+122.983-0.363396d,+122.558-0.625213d
2009-08-08 12:12:25 PDT,-1,+7216-0.000164364d,+7171.18-0.000164518d,+7149.93-0.235672d,+7140.99-0.328453d,+7118.32-0.532422d,+123.13-0.272179d,+122.983-0.363398d,+122.558-0.625215d
2009-08-08 12:12:30 PDT,-1,+7216-0.000184689d,+7171.18-0.000184734d,+7141.98-0.24812d,+7133.04-0.340993d,+7110.37-0.545144d,+122.93-0.305448d,+122.846-0.375986d,+122.421-0.638023d
2009-08-08 12:12:35 PDT,-1,+7216-0.000184689d,+7171.18-0.000184734d,+7141.98-0.24812d,+7133.04-0.340993d,+7110.37-0.545145d,+122.93-0.305448d,+122.846-0.375986d,+122.421-0.638023d
2009-08-08 12:12:40 PDT,-1,+7216-0.000184689d,+7171.18-0.000184734d,+7141.98-0.24812d,+7133.04-0.340993d,+7110.37-0.545145d,+122.93-0.305448d,+122.846-0.375986d,+122.421-0.638023d
2009-08-08 12:12:45 PDT,-1,+7216-0.000184689d,+7171.18-0.000184734d,+7141.98-0.24812d,+7133.04-0.340993d,+7110.37-0.545145d,+122.93-0.305448d,+122.846-0.375986d,+122.421-0.638023d
2009-08-08 12:12:50 PDT,-1,+7216-0.000184689d,+7171.18-0.000184734d,+7141.98-0.24812d,+7133.04-0.340993d,+7110.37-0.545145d,+122.93-0.305448d,+122.846-0.375986d,+122.421-0.638023d
2009-08-08 12:12:55 PDT,-1,+7216-0.000184689d,+7171.18-0.000184734d,+7141.98-0.24812d,+7133.04-0.340993d,+7110.37-0.545145d,+122.93-0.305448d,+122.846-0.375986d,+122.421-0.638023d
2009-08-08 12:13:00 PDT,-1,+7216-0.000184662d,+7171.18-0.000184706d,+7141.98-0.24807d,+7133.04-0.340944d,+7110.38-0.545095d,+122.93-0.30537d,+122.846-0.375937d,+122.421-0.637974d
2009-08-08 12:13:05 PDT,-1,+7215.99-0.000261536d,+7171.17-0.000261581d,+7141.98-0.248152d,+7133.04-0.341025d,+7110.37-0.545177d,+122.93-0.305455d,+122.846-0.376019d,+122.421-0.638056d
2009-08-08 12:13:10 PDT,-1,+7215.99-0.000261539d,+7171.17-0.000261584d,+7141.98-0.248157d,+7133.04-0.34103d,+7110.37-0.545182d,+122.93-0.305462d,+122.846-0.376023d,+122.421-0.63806d
2009-08-08 12:13:15 PDT,-1,+7215.99-0.00026154d,+7171.17-0.000261585d,+7141.98-0.248159d,+7133.04-0.341032d,+7110.37-0.545184d,+122.93-0.305465d,+122.846-0.376025d,+122.421-0.638062d
2009-08-08 12:13:20 PDT,-1,+7215.99-0.000261541d,+7171.17-0.000261586d,+7141.98-0.248161d,+7133.04-0.341034d,+7110.37-0.545185d,+122.93-0.305469d,+122.846-0.376027d,+122.421-0.638064d
2009-08-08 12:13:25 PDT,-1,+7215.99-0.000261543d,+7171.17-0.000261587d,+7141.98-0.248163d,+7133.04-0.341036d,+7110.37-0.545187d,+122.93-0.305472d,+122.846-0.376029d,+122.421-0.638066d
2009-08-08 12:13:30 PDT,-1,+7215.99-0.000261544d,+7171.17-0.000261588d,+7141.98-0.248164d,+7133.04-0.341038d,+7110.37-0.545189d,+122.93-0.305475d,+122.846-0.376031d,+122.421-0.638068d
2009-08-08 12:13:35 PDT,-1,+7215.99-0.000261545d,+7171.17-0.000261589d,+7141.98-0.248166d,+7133.04-0.34104d,+7110.37-0.545191d,+122.93-0.305478d,+122.846-0.376033d,+122.421-0.63807d
2009-08-08 12:13:40 PDT,-1,+7215.99-0.000261546d,+7171.17-0.00026159d,+7141.98-0.248168d,+7133.04-0.341041d,+7110.37-0.545193d,+122.93-0.305481d,+122.846-0.376035d,+122.421-0.638072d
2009-08-08 12:13:45 PDT,-1,+7215.99-0.000261547d,+7171.17-0.000261592d,+7141.98-0.24817d,+7133.04-0.341043d,+7110.37-0.545195d,+122.93-0.305484d,+122.846-0.376037d,+122.421-0.638074d
2009-08-08 12:13:50 PDT,-1,+7215.99-0.000261548d,+7171.17-0.000261593d,+7141.98-0.248172d,+7133.04-0.341045d,+7110.37-0.545197d,+122.93-0.305487d,+122.846-0.376039d,+122.421-0.638076d
2009-08-08 12:13:55 PDT,-1,+7215.99-0.000261549d,+7171.17-0.000261594d,+7141.98-0.248174d,+7133.04-0.341047d,+7110.37-0.545199d,+122.93-0.30549d,+122.846-0.376041d,+122.421-0.638078d
2009-08-08 12:14:00 PDT,-1,+7215.99-0.000261539d,+7171.17-0.000261583d,+7141.98-0.248128d,+7133.04-0.341001d,+7110.37-0.545153d,+122.93-0.305417d,+122.846-0.375994d,+122.421-0.638031d
2009-08-08 12:14:05 PDT,-1,+7215.99-0.000261541d,+7171.17-0.000261586d,+7141.98-0.248133d,+7133.04-0.341006d,+7110.37-0.545157d,+122.93-0.305425d,+122.846-0.375999d,+122.421-0.638036d
2009-08-08 12:14:10 PDT,-1,+7215.99-0.000261543d,+7171.17-0.000261587d,+7141.98-0.248134d,+7133.04-0.341008d,+7110.37-0.545159d,+122.93-0.305428d,+122.846-0.376001d,+122.421-0.638038d
2009-08-08 12:14:15 PDT,-1,+7215.99-0.000261544d,+7171.17-0.000261588d,+7141.98-0.248136d,+7133.04-0.34101d,+7110.37-0.545161d,+122.93-0.305431d,+122.846-0.376003d,+122.421-0.63804d
2009-08-08 12:14:20 PDT,-1,+7215.99-0.000354241d,+7171.17-0.000354085d,+7115.58-0.365113d,+7093.5-0.517602d,+7031.57-0.903906d,+122.475-0.422645d,+122.165-0.552837d,+120.96-1.09506d
2009-08-08 12:14:25 PDT,-1,+7215.99-0.000354242d,+7171.17-0.000354086d,+7115.58-0.365115d,+7093.5-0.517604d,+7031.57-0.903908d,+122.475-0.422648d,+122.165-0.552839d,+120.96-1.09506d
2009-08-08 12:14:30 PDT,-1,+7215.99-0.000354243d,+7171.17-0.000354087d,+7115.58-0.365117d,+7093.5-0.517606d,+7031.57-0.90391d,+122.475-0.422652d,+122.165-0.552841d,+120.96-1.09506d
2009-08-08 12:14:35 PDT,-1,+7215.98-0.000456521d,+7171.16-0.000456129d,+7085.99-0.492214d,+7049.2-0.710274d,+6943.45-1.3002d,+121.966-0.550017d,+121.402-0.745784d,+119.327-1.60324d
2009-08-08 12:14:40 PDT,-1,+7215.98-0.000456522d,+7171.16-0.00045613d,+7085.99-0.492216d,+7049.2-0.710276d,+6943.45-1.3002d,+121.966-0.55002d,+121.402-0.745785d,+119.327-1.60324d
2009-08-08 12:14:45 PDT,-1,+7215.98-0.000456523d,+7171.16-0.000456131d,+7085.99-0.492218d,+7049.2-0.710278d,+6943.45-1.3002d,+121.966-0.550023d,+121.402-0.745787d,+119.327-1.60325d
2009-08-08 12:14:50 PDT,-1,+7215.98-0.000456525d,+7171.16-0.000456132d,+7085.99-0.49222d,+7049.2-0.71028d,+6943.45-1.30021d,+121.966-0.550026d,+121.402-0.745789d,+119.327-1.60325d
2009-08-08 12:14:55 PDT,0,+7215.98-0.000457949d,+7215.98-0.000457561d,+7131.03-0.488452d,+7094.35-0.70473d,+6988.91-1.28967d,+122.742-0.545854d,+122.18-0.73996d,+120.111-1.59002d
2009-08-08 12:15:00 PDT,0,+7215.98-0.000457974d,+7215.98-0.000457586d,+7131.02-0.488451d,+7094.34-0.704752d,+6988.88-1.28976d,+122.742-0.545826d,+122.179-0.739981d,+120.11-1.59016d
2009-08-08 12:15:05 PDT,0,+7215.98-0.000457977d,+7215.98-0.000457589d,+7131.02-0.488456d,+7094.34-0.704757d,+6988.88-1.28977d,+122.742-0.545834d,+122.179-0.739986d,+120.11-1.59016d
