# file...... HVAC_Data.csv
# date...... Tue Nov 02 09:17:01 2010
# user...... D3P313
# host...... (null)
# group..... class=house
# trigger... (none)
# interval.. 60
# limit..... 2880
# property.. timestamp,sum(hvac_power.real),sum(hvac_power.imag),sum(is_HEAT_on),sum(is_AUX_on),sum(is_COOL_on) 
2000-08-01 18:29:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:30:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:31:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:32:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:33:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:34:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:35:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:36:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:37:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:38:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:39:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:40:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:41:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:42:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:43:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:44:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:45:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:46:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:47:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:48:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:49:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:50:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:51:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:52:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:53:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:54:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:55:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:56:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:57:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:58:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:59:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:00:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:01:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:02:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:03:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:04:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:05:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:06:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:07:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:08:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:09:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:10:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:11:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:12:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:13:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:14:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:15:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:16:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:17:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:18:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:19:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:20:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:21:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:22:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:23:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:24:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:25:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:26:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:27:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:28:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:29:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:30:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:31:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:32:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:33:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:34:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:35:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:36:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:37:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:38:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:39:00 PDT,+0.319783,+0.0932701,+1,+0,+0
2000-08-01 19:40:00 PDT,+0.319691,+0.0932433,+1,+0,+0
2000-08-01 19:41:00 PDT,+0.319689,+0.0932425,+1,+0,+0
2000-08-01 19:42:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:43:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:44:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:45:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:46:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:47:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:48:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:49:00 PDT,+0.320232,+0.0934011,+1,+0,+0
2000-08-01 19:50:00 PDT,+0.320158,+0.0933794,+1,+0,+0
2000-08-01 19:51:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:52:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:53:00 PDT,+0,+0,+0,+0,+0
2000-08-01 19:54:00 PDT,+0.637937,+0.186065,+2,+0,+0
2000-08-01 19:55:00 PDT,+0.63791,+0.186057,+2,+0,+0
2000-08-01 19:56:00 PDT,+1.06468,+0.310532,+3,+0,+0
2000-08-01 19:57:00 PDT,+0.74522,+0.217356,+2,+0,+0
2000-08-01 19:58:00 PDT,+0.745262,+0.217368,+2,+0,+0
2000-08-01 19:59:00 PDT,+0.319596,+0.0932156,+1,+0,+0
2000-08-01 20:00:00 PDT,+82.5607,+20.7048,+1,+0,+24
2000-08-01 20:01:00 PDT,+82.4749,+20.6832,+1,+0,+24
2000-08-01 20:02:00 PDT,+82.4773,+20.6838,+1,+0,+24
2000-08-01 20:03:00 PDT,+82.4723,+20.6826,+1,+0,+24
2000-08-01 20:04:00 PDT,+72.1887,+18.1184,+2,+0,+21
2000-08-01 20:05:00 PDT,+38.6862,+9.72186,+2,+0,+11
2000-08-01 20:06:00 PDT,+11.9754,+3.01442,+1,+0,+3
2000-08-01 20:07:00 PDT,+0.638591,+0.186256,+2,+0,+0
2000-08-01 20:08:00 PDT,+0.638865,+0.186336,+2,+0,+0
2000-08-01 20:09:00 PDT,+0.319248,+0.093114,+1,+0,+0
2000-08-01 20:10:00 PDT,+0.319079,+0.0930647,+1,+0,+0
2000-08-01 20:11:00 PDT,+0.318796,+0.0929822,+1,+0,+0
2000-08-01 20:12:00 PDT,+0,+0,+0,+0,+0
2000-08-01 20:13:00 PDT,+0.319569,+0.0932075,+1,+0,+0
2000-08-01 20:14:00 PDT,+0.639305,+0.186464,+2,+0,+0
2000-08-01 20:15:00 PDT,+0.95739,+0.279239,+3,+0,+0
2000-08-01 20:16:00 PDT,+1.27568,+0.372073,+4,+0,+0
2000-08-01 20:17:00 PDT,+1.27776,+0.372681,+4,+0,+0
2000-08-01 20:18:00 PDT,+0.960035,+0.28001,+3,+0,+0
2000-08-01 20:19:00 PDT,+0.64042,+0.186789,+2,+0,+0
2000-08-01 20:20:00 PDT,+0.960783,+0.280228,+3,+0,+0
2000-08-01 20:21:00 PDT,+1.70513,+0.497329,+5,+0,+0
2000-08-01 20:22:00 PDT,+1.06458,+0.310504,+3,+0,+0
2000-08-01 20:23:00 PDT,+1.38475,+0.403884,+4,+0,+0
2000-08-01 20:24:00 PDT,+0.960076,+0.280022,+3,+0,+0
2000-08-01 20:25:00 PDT,+0.640499,+0.186812,+2,+0,+0
2000-08-01 20:26:00 PDT,+0.640059,+0.186684,+2,+0,+0
2000-08-01 20:27:00 PDT,+0.959256,+0.279783,+3,+0,+0
2000-08-01 20:28:00 PDT,+0.960172,+0.28005,+3,+0,+0
2000-08-01 20:29:00 PDT,+0.320585,+0.0935038,+1,+0,+0
2000-08-01 20:30:00 PDT,+0.320493,+0.0934771,+1,+0,+0
2000-08-01 20:31:00 PDT,+0.320512,+0.0934827,+1,+0,+0
2000-08-01 20:32:00 PDT,+0.320694,+0.0935356,+1,+0,+0
2000-08-01 20:33:00 PDT,+0.638281,+0.186165,+2,+0,+0
2000-08-01 20:34:00 PDT,+0.638491,+0.186227,+2,+0,+0
2000-08-01 20:35:00 PDT,+0.953911,+0.278224,+3,+0,+0
2000-08-01 20:36:00 PDT,+0.956584,+0.279004,+3,+0,+0
2000-08-01 20:37:00 PDT,+1.28218,+0.37397,+4,+0,+0
2000-08-01 20:38:00 PDT,+1.91823,+0.559484,+6,+0,+0
2000-08-01 20:39:00 PDT,+1.59732,+0.465886,+5,+0,+0
2000-08-01 20:40:00 PDT,+1.27719,+0.372513,+4,+0,+0
2000-08-01 20:41:00 PDT,+0.640827,+0.186908,+2,+0,+0
2000-08-01 20:42:00 PDT,+0.639262,+0.186451,+2,+0,+0
2000-08-01 20:43:00 PDT,+1.2787,+0.372955,+4,+0,+0
2000-08-01 20:44:00 PDT,+1.27858,+0.37292,+4,+0,+0
2000-08-01 20:45:00 PDT,+1.06688,+0.311173,+3,+0,+0
2000-08-01 20:46:00 PDT,+0.746388,+0.217696,+2,+0,+0
2000-08-01 20:47:00 PDT,+1.06716,+0.311254,+3,+0,+0
2000-08-01 20:48:00 PDT,+0.960957,+0.280279,+3,+0,+0
2000-08-01 20:49:00 PDT,+1.60148,+0.467098,+5,+0,+0
2000-08-01 20:50:00 PDT,+1.92095,+0.560276,+6,+0,+0
2000-08-01 20:51:00 PDT,+1.60065,+0.466857,+5,+0,+0
2000-08-01 20:52:00 PDT,+0.960682,+0.280199,+3,+0,+0
2000-08-01 20:53:00 PDT,+1.60079,+0.466898,+5,+0,+0
2000-08-01 20:54:00 PDT,+2.87881,+0.839654,+9,+0,+0
2000-08-01 20:55:00 PDT,+2.87849,+0.839559,+9,+0,+0
2000-08-01 20:56:00 PDT,+1.27871,+0.372959,+4,+0,+0
2000-08-01 20:57:00 PDT,+1.27847,+0.372887,+4,+0,+0
2000-08-01 20:58:00 PDT,+1.91897,+0.5597,+6,+0,+0
2000-08-01 20:59:00 PDT,+1.27694,+0.372439,+4,+0,+0
2000-08-01 21:00:00 PDT,+0.95728,+0.279207,+3,+0,+0
2000-08-01 21:01:00 PDT,+1.2785,+0.372895,+4,+0,+0
2000-08-01 21:02:00 PDT,+0.959603,+0.279884,+3,+0,+0
2000-08-01 21:03:00 PDT,+0.960505,+0.280147,+3,+0,+0
2000-08-01 21:04:00 PDT,+1.17198,+0.341827,+4,+0,+0
2000-08-01 21:05:00 PDT,+1.81044,+0.528046,+6,+0,+0
2000-08-01 21:06:00 PDT,+2.12928,+0.621041,+7,+0,+0
2000-08-01 21:07:00 PDT,+2.44907,+0.714312,+8,+0,+0
2000-08-01 21:08:00 PDT,+1.27747,+0.372595,+4,+0,+0
2000-08-01 21:09:00 PDT,+0.426201,+0.124308,+1,+0,+0
2000-08-01 21:10:00 PDT,+1.06569,+0.310827,+3,+0,+0
2000-08-01 21:11:00 PDT,+1.06571,+0.310833,+3,+0,+0
2000-08-01 21:12:00 PDT,+1.27953,+0.373196,+4,+0,+0
2000-08-01 21:13:00 PDT,+3.19865,+0.932939,+10,+0,+0
2000-08-01 21:14:00 PDT,+3.8393,+1.1198,+12,+0,+0
2000-08-01 21:15:00 PDT,+3.51829,+1.02617,+11,+0,+0
2000-08-01 21:16:00 PDT,+1.59859,+0.466255,+5,+0,+0
2000-08-01 21:17:00 PDT,+0.960288,+0.280084,+3,+0,+0
2000-08-01 21:18:00 PDT,+0.639946,+0.186651,+2,+0,+0
2000-08-01 21:19:00 PDT,+1.27853,+0.372905,+4,+0,+0
2000-08-01 21:20:00 PDT,+2.23799,+0.652748,+7,+0,+0
2000-08-01 21:21:00 PDT,+2.24057,+0.653501,+7,+0,+0
2000-08-01 21:22:00 PDT,+3.20043,+0.93346,+10,+0,+0
2000-08-01 21:23:00 PDT,+2.87999,+0.839996,+9,+0,+0
2000-08-01 21:24:00 PDT,+3.19973,+0.933255,+10,+0,+0
2000-08-01 21:25:00 PDT,+2.87935,+0.839811,+9,+0,+0
2000-08-01 21:26:00 PDT,+2.56025,+0.746739,+8,+0,+0
2000-08-01 21:27:00 PDT,+2.87903,+0.839718,+9,+0,+0
2000-08-01 21:28:00 PDT,+3.19696,+0.932447,+10,+0,+0
2000-08-01 21:29:00 PDT,+2.87743,+0.83925,+9,+0,+0
2000-08-01 21:30:00 PDT,+2.56148,+0.747098,+8,+0,+0
2000-08-01 21:31:00 PDT,+1.60021,+0.466727,+5,+0,+0
2000-08-01 21:32:00 PDT,+1.38668,+0.404449,+4,+0,+0
2000-08-01 21:33:00 PDT,+1.70602,+0.497589,+5,+0,+0
2000-08-01 21:34:00 PDT,+2.98434,+0.870432,+9,+0,+0
2000-08-01 21:35:00 PDT,+2.55919,+0.74643,+8,+0,+0
2000-08-01 21:36:00 PDT,+2.55707,+0.745813,+8,+0,+0
2000-08-01 21:37:00 PDT,+1.59824,+0.466152,+5,+0,+0
2000-08-01 21:38:00 PDT,+2.23511,+0.651908,+7,+0,+0
2000-08-01 21:39:00 PDT,+3.51154,+1.0242,+11,+0,+0
2000-08-01 21:40:00 PDT,+3.51179,+1.02427,+11,+0,+0
2000-08-01 21:41:00 PDT,+3.40992,+0.994561,+11,+0,+0
2000-08-01 21:42:00 PDT,+2.13121,+0.621604,+7,+0,+0
2000-08-01 21:43:00 PDT,+2.77147,+0.808346,+9,+0,+0
2000-08-01 21:44:00 PDT,+3.41091,+0.994848,+11,+0,+0
2000-08-01 21:45:00 PDT,+2.55855,+0.746245,+8,+0,+0
2000-08-01 21:46:00 PDT,+3.19945,+0.933174,+10,+0,+0
2000-08-01 21:47:00 PDT,+4.15939,+1.21315,+13,+0,+0
2000-08-01 21:48:00 PDT,+4.48114,+1.307,+14,+0,+0
2000-08-01 21:49:00 PDT,+4.15626,+1.21224,+13,+0,+0
2000-08-01 21:50:00 PDT,+2.55496,+0.745198,+8,+0,+0
2000-08-01 21:51:00 PDT,+1.91581,+0.558779,+6,+0,+0
2000-08-01 21:52:00 PDT,+2.23621,+0.652227,+7,+0,+0
2000-08-01 21:53:00 PDT,+2.23714,+0.652498,+7,+0,+0
2000-08-01 21:54:00 PDT,+3.51655,+1.02566,+11,+0,+0
2000-08-01 21:55:00 PDT,+3.6231,+1.05674,+11,+0,+0
2000-08-01 21:56:00 PDT,+3.94154,+1.14962,+12,+0,+0
2000-08-01 21:57:00 PDT,+4.26094,+1.24277,+13,+0,+0
2000-08-01 21:58:00 PDT,+2.23853,+0.652903,+7,+0,+0
2000-08-01 21:59:00 PDT,+2.87736,+0.839229,+9,+0,+0
2000-08-01 22:00:00 PDT,+23.091,+5.90524,+9,+0,+6
2000-08-01 22:01:00 PDT,+23.4013,+5.99609,+10,+0,+6
2000-08-01 22:02:00 PDT,+22.7609,+5.80943,+8,+0,+6
2000-08-01 22:03:00 PDT,+22.4376,+5.71522,+7,+0,+6
2000-08-01 22:04:00 PDT,+20.1385,+5.17836,+10,+0,+5
2000-08-01 22:05:00 PDT,+6.88066,+1.82943,+8,+0,+1
2000-08-01 22:06:00 PDT,+6.23834,+1.64217,+6,+0,+1
2000-08-01 22:07:00 PDT,+7.516,+2.01484,+10,+0,+1
2000-08-01 22:08:00 PDT,+7.83665,+2.1084,+11,+0,+1
2000-08-01 22:09:00 PDT,+4.47639,+1.30561,+14,+0,+0
2000-08-01 22:10:00 PDT,+4.79712,+1.39916,+15,+0,+0
2000-08-01 22:11:00 PDT,+4.4764,+1.30562,+14,+0,+0
2000-08-01 22:12:00 PDT,+3.51782,+1.02603,+11,+0,+0
2000-08-01 22:13:00 PDT,+3.83768,+1.11932,+12,+0,+0
2000-08-01 22:14:00 PDT,+3.83852,+1.11957,+12,+0,+0
2000-08-01 22:15:00 PDT,+3.51854,+1.02624,+11,+0,+0
2000-08-01 22:16:00 PDT,+2.4502,+0.714641,+8,+0,+0
2000-08-01 22:17:00 PDT,+2.87652,+0.838985,+9,+0,+0
2000-08-01 22:18:00 PDT,+3.94262,+1.14993,+12,+0,+0
2000-08-01 22:19:00 PDT,+4.15601,+1.21217,+13,+0,+0
2000-08-01 22:20:00 PDT,+3.84019,+1.12005,+12,+0,+0
2000-08-01 22:21:00 PDT,+4.48175,+1.30718,+14,+0,+0
2000-08-01 22:22:00 PDT,+5.11747,+1.4926,+16,+0,+0
2000-08-01 22:23:00 PDT,+3.83587,+1.11879,+12,+0,+0
2000-08-01 22:24:00 PDT,+2.87722,+0.839188,+9,+0,+0
2000-08-01 22:25:00 PDT,+3.51924,+1.02644,+11,+0,+0
2000-08-01 22:26:00 PDT,+3.52141,+1.02708,+11,+0,+0
2000-08-01 22:27:00 PDT,+3.20183,+0.933867,+10,+0,+0
2000-08-01 22:28:00 PDT,+3.52072,+1.02688,+11,+0,+0
2000-08-01 22:29:00 PDT,+3.1999,+0.933304,+10,+0,+0
2000-08-01 22:30:00 PDT,+3.51912,+1.02641,+11,+0,+0
2000-08-01 22:31:00 PDT,+2.8806,+0.840174,+9,+0,+0
2000-08-01 22:32:00 PDT,+2.98587,+0.87088,+9,+0,+0
2000-08-01 22:33:00 PDT,+3.83793,+1.1194,+12,+0,+0
2000-08-01 22:34:00 PDT,+5.3271,+1.55374,+17,+0,+0
2000-08-01 22:35:00 PDT,+6.07357,+1.77146,+19,+0,+0
2000-08-01 22:36:00 PDT,+4.159,+1.21304,+13,+0,+0
2000-08-01 22:37:00 PDT,+4.05014,+1.18129,+13,+0,+0
2000-08-01 22:38:00 PDT,+4.37024,+1.27465,+14,+0,+0
2000-08-01 22:39:00 PDT,+4.15959,+1.21321,+13,+0,+0
2000-08-01 22:40:00 PDT,+4.79694,+1.39911,+15,+0,+0
2000-08-01 22:41:00 PDT,+5.43995,+1.58665,+17,+0,+0
2000-08-01 22:42:00 PDT,+4.48147,+1.3071,+14,+0,+0
2000-08-01 22:43:00 PDT,+4.16171,+1.21383,+13,+0,+0
2000-08-01 22:44:00 PDT,+3.52141,+1.02708,+11,+0,+0
2000-08-01 22:45:00 PDT,+4.15859,+1.21292,+13,+0,+0
2000-08-01 22:46:00 PDT,+4.26876,+1.24506,+13,+0,+0
2000-08-01 22:47:00 PDT,+3.95322,+1.15302,+12,+0,+0
2000-08-01 22:48:00 PDT,+5.0108,+1.46148,+16,+0,+0
2000-08-01 22:49:00 PDT,+5.97048,+1.74139,+19,+0,+0
2000-08-01 22:50:00 PDT,+4.8027,+1.40079,+15,+0,+0
2000-08-01 22:51:00 PDT,+3.83616,+1.11888,+12,+0,+0
2000-08-01 22:52:00 PDT,+4.47973,+1.30659,+14,+0,+0
2000-08-01 22:53:00 PDT,+5.76331,+1.68097,+18,+0,+0
2000-08-01 22:54:00 PDT,+5.12249,+1.49406,+16,+0,+0
2000-08-01 22:55:00 PDT,+5.76292,+1.68085,+18,+0,+0
2000-08-01 22:56:00 PDT,+5.4387,+1.58629,+17,+0,+0
2000-08-01 22:57:00 PDT,+5.01195,+1.46182,+16,+0,+0
2000-08-01 22:58:00 PDT,+3.41387,+0.995713,+11,+0,+0
2000-08-01 22:59:00 PDT,+4.90517,+1.43067,+15,+0,+0
2000-08-01 23:00:00 PDT,+24.054,+6.22983,+15,+0,+6
2000-08-01 23:01:00 PDT,+23.2528,+5.99781,+13,+0,+6
2000-08-01 23:02:00 PDT,+25.3727,+6.61635,+20,+0,+6
2000-08-01 23:03:00 PDT,+23.9853,+6.21197,+16,+0,+6
2000-08-01 23:04:00 PDT,+17.2977,+4.50963,+14,+0,+4
2000-08-01 23:05:00 PDT,+13.676,+3.58872,+13,+0,+3
2000-08-01 23:06:00 PDT,+11.302,+3.02432,+15,+0,+2
2000-08-01 23:07:00 PDT,+11.6184,+3.11675,+16,+0,+2
2000-08-01 23:08:00 PDT,+11.7213,+3.14687,+16,+0,+2
2000-08-01 23:09:00 PDT,+8.62073,+2.36982,+16,+0,+1
2000-08-01 23:10:00 PDT,+7.87622,+2.15272,+14,+0,+1
2000-08-01 23:11:00 PDT,+5.94873,+1.73505,+19,+0,+0
2000-08-01 23:12:00 PDT,+6.05666,+1.76652,+19,+0,+0
2000-08-01 23:13:00 PDT,+6.05972,+1.76742,+19,+0,+0
2000-08-01 23:14:00 PDT,+5.73745,+1.67342,+18,+0,+0
2000-08-01 23:15:00 PDT,+4.5693,+1.33271,+15,+0,+0
2000-08-01 23:16:00 PDT,+6.79895,+1.98303,+22,+0,+0
2000-08-01 23:17:00 PDT,+7.54101,+2.19946,+24,+0,+0
2000-08-01 23:18:00 PDT,+5.63159,+1.64255,+18,+0,+0
2000-08-01 23:19:00 PDT,+6.58698,+1.9212,+21,+0,+0
2000-08-01 23:20:00 PDT,+5.62854,+1.64166,+18,+0,+0
2000-08-01 23:21:00 PDT,+5.0981,+1.48695,+17,+0,+0
2000-08-01 23:22:00 PDT,+6.37188,+1.85847,+21,+0,+0
2000-08-01 23:23:00 PDT,+5.73703,+1.6733,+18,+0,+0
2000-08-01 23:24:00 PDT,+5.20992,+1.51956,+16,+0,+0
2000-08-01 23:25:00 PDT,+5.09761,+1.4868,+16,+0,+0
2000-08-01 23:26:00 PDT,+5.09818,+1.48697,+16,+0,+0
2000-08-01 23:27:00 PDT,+4.25191,+1.24014,+14,+0,+0
2000-08-01 23:28:00 PDT,+3.93673,+1.14821,+13,+0,+0
2000-08-01 23:29:00 PDT,+5.95332,+1.73638,+19,+0,+0
2000-08-01 23:30:00 PDT,+6.90949,+2.01527,+22,+0,+0
2000-08-01 23:31:00 PDT,+6.91378,+2.01652,+22,+0,+0
2000-08-01 23:32:00 PDT,+6.59743,+1.92425,+21,+0,+0
2000-08-01 23:33:00 PDT,+6.7025,+1.9549,+21,+0,+0
2000-08-01 23:34:00 PDT,+6.1657,+1.79833,+19,+0,+0
2000-08-01 23:35:00 PDT,+5.84461,+1.70468,+18,+0,+0
2000-08-01 23:36:00 PDT,+7.54555,+2.20079,+24,+0,+0
2000-08-01 23:37:00 PDT,+8.1802,+2.38589,+26,+0,+0
2000-08-01 23:38:00 PDT,+7.11985,+2.07662,+23,+0,+0
2000-08-01 23:39:00 PDT,+7.97214,+2.32521,+26,+0,+0
2000-08-01 23:40:00 PDT,+6.48362,+1.89106,+21,+0,+0
2000-08-01 23:41:00 PDT,+5.95236,+1.7361,+19,+0,+0
2000-08-01 23:42:00 PDT,+7.54535,+2.20073,+24,+0,+0
2000-08-01 23:43:00 PDT,+7.54919,+2.20185,+24,+0,+0
2000-08-01 23:44:00 PDT,+6.59605,+1.92385,+21,+0,+0
2000-08-01 23:45:00 PDT,+5.85231,+1.70692,+18,+0,+0
2000-08-01 23:46:00 PDT,+7.55904,+2.20472,+24,+0,+0
2000-08-01 23:47:00 PDT,+6.4872,+1.8921,+21,+0,+0
2000-08-01 23:48:00 PDT,+7.22966,+2.10865,+23,+0,+0
2000-08-01 23:49:00 PDT,+6.6957,+1.95291,+22,+0,+0
2000-08-01 23:50:00 PDT,+6.16443,+1.79796,+20,+0,+0
2000-08-01 23:51:00 PDT,+6.48464,+1.89135,+21,+0,+0
2000-08-01 23:52:00 PDT,+5.8503,+1.70634,+19,+0,+0
2000-08-01 23:53:00 PDT,+7.5578,+2.20436,+24,+0,+0
2000-08-01 23:54:00 PDT,+9.05434,+2.64085,+29,+0,+0
2000-08-01 23:55:00 PDT,+7.77579,+2.26794,+25,+0,+0
2000-08-01 23:56:00 PDT,+6.1766,+1.80151,+20,+0,+0
2000-08-01 23:57:00 PDT,+7.98329,+2.32846,+26,+0,+0
2000-08-01 23:58:00 PDT,+7.34191,+2.14139,+24,+0,+0
2000-08-01 23:59:00 PDT,+6.70337,+1.95515,+22,+0,+0
2000-08-02 00:00:00 PDT,+7.23563,+2.11039,+24,+0,+0
2000-08-02 00:01:00 PDT,+10.283,+2.9992,+34,+0,+0
2000-08-02 00:02:00 PDT,+10.9248,+3.1864,+36,+0,+0
2000-08-02 00:03:00 PDT,+10.3976,+3.03264,+34,+0,+0
2000-08-02 00:04:00 PDT,+7.21636,+2.10477,+23,+0,+0
2000-08-02 00:05:00 PDT,+6.36437,+1.85627,+20,+0,+0
2000-08-02 00:06:00 PDT,+5.51277,+1.60789,+17,+0,+0
2000-08-02 00:07:00 PDT,+6.68227,+1.94899,+21,+0,+0
2000-08-02 00:08:00 PDT,+7.10597,+2.07257,+23,+0,+0
2000-08-02 00:09:00 PDT,+5.51579,+1.60877,+18,+0,+0
2000-08-02 00:10:00 PDT,+4.66853,+1.36166,+15,+0,+0
2000-08-02 00:11:00 PDT,+8.06774,+2.35309,+26,+0,+0
2000-08-02 00:12:00 PDT,+9.55317,+2.78634,+31,+0,+0
2000-08-02 00:13:00 PDT,+11.6726,+3.40452,+38,+0,+0
2000-08-02 00:14:00 PDT,+12.2041,+3.55953,+40,+0,+0
2000-08-02 00:15:00 PDT,+11.0253,+3.21572,+36,+0,+0
2000-08-02 00:16:00 PDT,+9.84478,+2.87139,+31,+0,+0
2000-08-02 00:17:00 PDT,+8.78733,+2.56297,+28,+0,+0
2000-08-02 00:18:00 PDT,+7.2052,+2.10152,+23,+0,+0
2000-08-02 00:19:00 PDT,+8.7991,+2.5664,+28,+0,+0
2000-08-02 00:20:00 PDT,+11.2481,+3.28071,+36,+0,+0
2000-08-02 00:21:00 PDT,+10.619,+3.0972,+34,+0,+0
2000-08-02 00:22:00 PDT,+10.725,+3.12814,+35,+0,+0
2000-08-02 00:23:00 PDT,+8.59696,+2.50745,+28,+0,+0
2000-08-02 00:24:00 PDT,+7.52937,+2.19607,+24,+0,+0
2000-08-02 00:25:00 PDT,+6.68258,+1.94909,+22,+0,+0
2000-08-02 00:26:00 PDT,+6.5695,+1.9161,+22,+0,+0
2000-08-02 00:27:00 PDT,+6.15054,+1.79391,+20,+0,+0
2000-08-02 00:28:00 PDT,+8.59646,+2.5073,+28,+0,+0
2000-08-02 00:29:00 PDT,+10.6125,+3.0953,+35,+0,+0
2000-08-02 00:30:00 PDT,+12.1014,+3.52958,+39,+0,+0
2000-08-02 00:31:00 PDT,+10.188,+2.97149,+33,+0,+0
2000-08-02 00:32:00 PDT,+8.17209,+2.38353,+27,+0,+0
2000-08-02 00:33:00 PDT,+9.4464,+2.7552,+31,+0,+0
2000-08-02 00:34:00 PDT,+10.1824,+2.96987,+33,+0,+0
2000-08-02 00:35:00 PDT,+9.43399,+2.75158,+31,+0,+0
2000-08-02 00:36:00 PDT,+8.39015,+2.44713,+28,+0,+0
2000-08-02 00:37:00 PDT,+7.87392,+2.29656,+26,+0,+0
2000-08-02 00:38:00 PDT,+13.0734,+3.81307,+43,+0,+0
2000-08-02 00:39:00 PDT,+12.1185,+3.53457,+40,+0,+0
2000-08-02 00:40:00 PDT,+10.2089,+2.9776,+34,+0,+0
2000-08-02 00:41:00 PDT,+11.8948,+3.46931,+39,+0,+0
2000-08-02 00:42:00 PDT,+12.3246,+3.59467,+40,+0,+0
2000-08-02 00:43:00 PDT,+10.6218,+3.09802,+34,+0,+0
2000-08-02 00:44:00 PDT,+12.6271,+3.68291,+40,+0,+0
2000-08-02 00:45:00 PDT,+11.6728,+3.40458,+38,+0,+0
