# file...... voltage_data.csv
# date...... Wed Sep 14 09:17:52 2016
# user...... hard312
# host...... (null)
# trigger... (none)
# interval.. 5
# limit..... 0
# timestamp,substation_reg:tap_A, substation_meter:measured_voltage_A, feeder_meter:measured_voltage_A, branch_1_meter_1:measured_voltage_A, branch_1_meter_2:measured_voltage_A, branch_1_meter_3:measured_voltage_A, b1m1_house_meter:voltage_1, b1m2_house_meter:voltage_1, b1m3_house_meter:voltage_1
2009-08-08 04:38:45 PDT,-1,+7216-0.000143793d,+7171.18-0.000143917d,+7155.53-0.177696d,+7153.46-0.213432d,+7149.24-0.275081d,+123.204-0.248426d,+123.197-0.235625d,+123.127-0.300312d
2009-08-08 04:38:50 PDT,-1,+7216-0.000143793d,+7171.18-0.000143917d,+7155.53-0.177696d,+7153.46-0.213432d,+7149.24-0.275081d,+123.204-0.248426d,+123.197-0.235625d,+123.127-0.300312d
2009-08-08 04:38:55 PDT,-1,+7216-0.000143793d,+7171.18-0.000143917d,+7155.53-0.177696d,+7153.46-0.213432d,+7149.24-0.275082d,+123.204-0.248426d,+123.197-0.235625d,+123.127-0.300312d
2009-08-08 04:39:00 PDT,-1,+7216-0.000143775d,+7171.18-0.000143899d,+7155.53-0.177665d,+7153.47-0.213402d,+7149.24-0.275051d,+123.204-0.248377d,+123.197-0.235595d,+123.128-0.300281d
2009-08-08 04:39:05 PDT,-1,+7216-0.000143775d,+7171.18-0.000143899d,+7155.53-0.177666d,+7153.47-0.213402d,+7149.24-0.275051d,+123.204-0.248377d,+123.197-0.235595d,+123.128-0.300282d
2009-08-08 04:39:10 PDT,-1,+7216-0.000143775d,+7171.18-0.000143899d,+7155.53-0.177666d,+7153.47-0.213402d,+7149.24-0.275051d,+123.204-0.248377d,+123.197-0.235595d,+123.128-0.300282d
2009-08-08 04:39:15 PDT,-1,+7216-0.000143775d,+7171.18-0.000143899d,+7155.53-0.177666d,+7153.47-0.213402d,+7149.24-0.275051d,+123.204-0.248377d,+123.197-0.235595d,+123.128-0.300282d
2009-08-08 04:39:20 PDT,-1,+7216-0.000143776d,+7171.18-0.000143899d,+7155.53-0.177666d,+7153.47-0.213402d,+7149.24-0.275052d,+123.204-0.248378d,+123.197-0.235595d,+123.128-0.300282d
2009-08-08 04:39:25 PDT,-1,+7216-0.000143776d,+7171.18-0.000143899d,+7155.53-0.177666d,+7153.47-0.213402d,+7149.24-0.275052d,+123.204-0.248378d,+123.197-0.235595d,+123.128-0.300282d
2009-08-08 04:39:30 PDT,-1,+7216-0.000143776d,+7171.18-0.000143899d,+7155.53-0.177666d,+7153.47-0.213403d,+7149.24-0.275052d,+123.204-0.248378d,+123.197-0.235596d,+123.128-0.300282d
2009-08-08 04:39:35 PDT,-1,+7216-0.000143776d,+7171.18-0.000143899d,+7155.53-0.177666d,+7153.47-0.213403d,+7149.24-0.275052d,+123.204-0.248378d,+123.197-0.235596d,+123.128-0.300282d
2009-08-08 04:39:40 PDT,-1,+7216-0.000143776d,+7171.18-0.000143899d,+7155.53-0.177666d,+7153.47-0.213403d,+7149.24-0.275052d,+123.204-0.248378d,+123.197-0.235596d,+123.128-0.300282d
2009-08-08 04:39:45 PDT,-1,+7216-0.000143776d,+7171.18-0.000143899d,+7155.53-0.177666d,+7153.47-0.213403d,+7149.24-0.275052d,+123.204-0.248379d,+123.197-0.235596d,+123.128-0.300283d
2009-08-08 04:39:50 PDT,-1,+7216-0.000143776d,+7171.18-0.000143899d,+7155.53-0.177667d,+7153.47-0.213403d,+7149.24-0.275052d,+123.204-0.248379d,+123.197-0.235596d,+123.128-0.300283d
2009-08-08 04:39:55 PDT,-1,+7216-0.000143776d,+7171.18-0.000143899d,+7155.53-0.177667d,+7153.47-0.213403d,+7149.24-0.275052d,+123.204-0.248379d,+123.197-0.235596d,+123.128-0.300283d
2009-08-08 04:40:00 PDT,-1,+7216-0.000143758d,+7171.18-0.000143881d,+7155.53-0.177636d,+7153.47-0.213373d,+7149.25-0.275022d,+123.204-0.24833d,+123.197-0.235566d,+123.128-0.300252d
2009-08-08 04:40:05 PDT,-1,+7216-0.000143758d,+7171.18-0.000143881d,+7155.53-0.177637d,+7153.47-0.213373d,+7149.25-0.275022d,+123.204-0.24833d,+123.197-0.235566d,+123.128-0.300252d
2009-08-08 04:40:10 PDT,-1,+7216-0.000143758d,+7171.18-0.000143881d,+7155.53-0.177637d,+7153.47-0.213373d,+7149.25-0.275022d,+123.204-0.24833d,+123.197-0.235566d,+123.128-0.300253d
2009-08-08 04:40:15 PDT,-1,+7216-0.000143758d,+7171.18-0.000143882d,+7155.53-0.177637d,+7153.47-0.213373d,+7149.25-0.275022d,+123.204-0.24833d,+123.197-0.235566d,+123.128-0.300253d
2009-08-08 04:40:20 PDT,-1,+7216-0.000143758d,+7171.18-0.000143882d,+7155.53-0.177637d,+7153.47-0.213373d,+7149.25-0.275022d,+123.204-0.248331d,+123.197-0.235566d,+123.128-0.300253d
2009-08-08 04:40:25 PDT,-1,+7216-0.000143758d,+7171.18-0.000143882d,+7155.53-0.177637d,+7153.47-0.213373d,+7149.25-0.275023d,+123.204-0.248331d,+123.197-0.235566d,+123.128-0.300253d
2009-08-08 04:40:30 PDT,-1,+7216-0.000143758d,+7171.18-0.000143882d,+7155.53-0.177637d,+7153.47-0.213374d,+7149.25-0.275023d,+123.204-0.248331d,+123.197-0.235567d,+123.128-0.300253d
2009-08-08 04:40:35 PDT,-1,+7216-0.000143758d,+7171.18-0.000143882d,+7155.53-0.177637d,+7153.47-0.213374d,+7149.25-0.275023d,+123.204-0.248331d,+123.197-0.235567d,+123.128-0.300253d
2009-08-08 04:40:40 PDT,-1,+7216-0.000143758d,+7171.18-0.000143882d,+7155.53-0.177637d,+7153.47-0.213374d,+7149.25-0.275023d,+123.204-0.248331d,+123.197-0.235567d,+123.128-0.300253d
2009-08-08 04:40:45 PDT,-1,+7216-0.000143759d,+7171.18-0.000143882d,+7155.53-0.177638d,+7153.47-0.213374d,+7149.25-0.275023d,+123.204-0.248332d,+123.197-0.235567d,+123.128-0.300253d
2009-08-08 04:40:50 PDT,-1,+7216-0.000143759d,+7171.18-0.000143882d,+7155.53-0.177638d,+7153.47-0.213374d,+7149.25-0.275023d,+123.204-0.248332d,+123.197-0.235567d,+123.128-0.300254d
2009-08-08 04:40:55 PDT,-1,+7216-0.000143759d,+7171.18-0.000143882d,+7155.53-0.177638d,+7153.47-0.213374d,+7149.25-0.275023d,+123.204-0.248332d,+123.197-0.235567d,+123.128-0.300254d
2009-08-08 04:41:00 PDT,-1,+7216-0.000143741d,+7171.18-0.000143864d,+7155.54-0.177607d,+7153.47-0.213344d,+7149.25-0.274993d,+123.204-0.248283d,+123.197-0.235537d,+123.128-0.300223d
2009-08-08 04:41:05 PDT,-1,+7216-0.000143741d,+7171.18-0.000143864d,+7155.54-0.177608d,+7153.47-0.213344d,+7149.25-0.274993d,+123.204-0.248283d,+123.197-0.235537d,+123.128-0.300223d
2009-08-08 04:41:10 PDT,-1,+7216-0.000143741d,+7171.18-0.000143864d,+7155.54-0.177608d,+7153.47-0.213344d,+7149.25-0.274993d,+123.204-0.248283d,+123.197-0.235537d,+123.128-0.300224d
2009-08-08 04:41:15 PDT,-1,+7216-0.000143741d,+7171.18-0.000143864d,+7155.54-0.177608d,+7153.47-0.213344d,+7149.25-0.274993d,+123.204-0.248283d,+123.197-0.235537d,+123.128-0.300224d
2009-08-08 04:41:20 PDT,-1,+7216-0.000143741d,+7171.18-0.000143864d,+7155.54-0.177608d,+7153.47-0.213344d,+7149.25-0.274993d,+123.204-0.248284d,+123.197-0.235537d,+123.128-0.300224d
2009-08-08 04:41:25 PDT,-1,+7216-0.000143741d,+7171.18-0.000143864d,+7155.54-0.177608d,+7153.47-0.213345d,+7149.25-0.274994d,+123.204-0.248284d,+123.197-0.235537d,+123.128-0.300224d
2009-08-08 04:41:30 PDT,-1,+7216-0.000143741d,+7171.18-0.000143864d,+7155.54-0.177608d,+7153.47-0.213345d,+7149.25-0.274994d,+123.204-0.248284d,+123.197-0.235538d,+123.128-0.300224d
2009-08-08 04:41:35 PDT,-1,+7216-0.000143741d,+7171.18-0.000143864d,+7155.54-0.177608d,+7153.47-0.213345d,+7149.25-0.274994d,+123.204-0.248284d,+123.197-0.235538d,+123.128-0.300224d
2009-08-08 04:41:40 PDT,-1,+7216-0.000143741d,+7171.18-0.000143865d,+7155.54-0.177608d,+7153.47-0.213345d,+7149.25-0.274994d,+123.204-0.248284d,+123.197-0.235538d,+123.128-0.300224d
2009-08-08 04:41:45 PDT,-1,+7216-0.000143741d,+7171.18-0.000143865d,+7155.54-0.177609d,+7153.47-0.213345d,+7149.25-0.274994d,+123.204-0.248285d,+123.197-0.235538d,+123.128-0.300224d
2009-08-08 04:41:50 PDT,-1,+7216-0.000143741d,+7171.18-0.000143865d,+7155.54-0.177609d,+7153.47-0.213345d,+7149.25-0.274994d,+123.204-0.248285d,+123.197-0.235538d,+123.128-0.300225d
2009-08-08 04:41:55 PDT,-1,+7216-0.000143741d,+7171.18-0.000143865d,+7155.54-0.177609d,+7153.47-0.213345d,+7149.25-0.274994d,+123.204-0.248285d,+123.197-0.235538d,+123.128-0.300225d
2009-08-08 04:42:00 PDT,-1,+7216-0.000143723d,+7171.18-0.000143847d,+7155.54-0.177579d,+7153.48-0.213315d,+7149.26-0.274964d,+123.205-0.248236d,+123.197-0.235508d,+123.128-0.300194d
2009-08-08 04:42:05 PDT,-1,+7216-0.000143723d,+7171.18-0.000143847d,+7155.54-0.177579d,+7153.48-0.213315d,+7149.26-0.274964d,+123.205-0.248236d,+123.197-0.235508d,+123.128-0.300194d
2009-08-08 04:42:10 PDT,-1,+7216-0.000143723d,+7171.18-0.000143847d,+7155.54-0.177579d,+7153.48-0.213315d,+7149.26-0.274964d,+123.205-0.248236d,+123.197-0.235508d,+123.128-0.300195d
2009-08-08 04:42:15 PDT,-1,+7216-0.000143723d,+7171.18-0.000143847d,+7155.54-0.177579d,+7153.48-0.213315d,+7149.26-0.274964d,+123.205-0.248236d,+123.197-0.235508d,+123.128-0.300195d
2009-08-08 04:42:20 PDT,-1,+7216-0.000143724d,+7171.18-0.000143847d,+7155.54-0.177579d,+7153.48-0.213316d,+7149.26-0.274965d,+123.205-0.248237d,+123.197-0.235508d,+123.128-0.300195d
2009-08-08 04:42:25 PDT,-1,+7216-0.000143724d,+7171.18-0.000143847d,+7155.54-0.177579d,+7153.48-0.213316d,+7149.26-0.274965d,+123.205-0.248237d,+123.197-0.235509d,+123.128-0.300195d
2009-08-08 04:42:30 PDT,-1,+7216-0.000143724d,+7171.18-0.000143847d,+7155.54-0.177579d,+7153.48-0.213316d,+7149.26-0.274965d,+123.205-0.248237d,+123.197-0.235509d,+123.128-0.300195d
2009-08-08 04:42:35 PDT,-1,+7216-0.000143724d,+7171.18-0.000143847d,+7155.54-0.17758d,+7153.48-0.213316d,+7149.26-0.274965d,+123.205-0.248237d,+123.197-0.235509d,+123.128-0.300195d
2009-08-08 04:42:40 PDT,-1,+7216-0.000143724d,+7171.18-0.000143847d,+7155.54-0.17758d,+7153.48-0.213316d,+7149.26-0.274965d,+123.205-0.248237d,+123.197-0.235509d,+123.128-0.300195d
2009-08-08 04:42:45 PDT,-1,+7216-0.000143724d,+7171.18-0.000143847d,+7155.54-0.17758d,+7153.48-0.213316d,+7149.26-0.274965d,+123.205-0.248238d,+123.197-0.235509d,+123.128-0.300196d
2009-08-08 04:42:50 PDT,-1,+7216-0.000143724d,+7171.18-0.000143847d,+7155.54-0.17758d,+7153.48-0.213316d,+7149.26-0.274965d,+123.205-0.248238d,+123.197-0.235509d,+123.128-0.300196d
2009-08-08 04:42:55 PDT,-1,+7216-0.000143724d,+7171.18-0.000143848d,+7155.54-0.17758d,+7153.48-0.213316d,+7149.26-0.274965d,+123.205-0.248238d,+123.197-0.235509d,+123.128-0.300196d
2009-08-08 04:43:00 PDT,-1,+7216-0.000143706d,+7171.18-0.000143829d,+7155.55-0.17755d,+7153.48-0.213286d,+7149.26-0.274935d,+123.205-0.248189d,+123.198-0.235479d,+123.128-0.300165d
2009-08-08 04:43:05 PDT,-1,+7216-0.000143706d,+7171.18-0.000143829d,+7155.55-0.17755d,+7153.48-0.213286d,+7149.26-0.274935d,+123.205-0.248189d,+123.198-0.235479d,+123.128-0.300166d
2009-08-08 04:43:10 PDT,-1,+7216-0.000143706d,+7171.18-0.00014383d,+7155.55-0.17755d,+7153.48-0.213286d,+7149.26-0.274935d,+123.205-0.248189d,+123.198-0.235479d,+123.128-0.300166d
2009-08-08 04:43:15 PDT,-1,+7216-0.000143706d,+7171.18-0.00014383d,+7155.55-0.17755d,+7153.48-0.213287d,+7149.26-0.274936d,+123.205-0.24819d,+123.198-0.235479d,+123.128-0.300166d
2009-08-08 04:43:20 PDT,-1,+7216-0.000143706d,+7171.18-0.00014383d,+7155.55-0.17755d,+7153.48-0.213287d,+7149.26-0.274936d,+123.205-0.24819d,+123.198-0.23548d,+123.128-0.300166d
2009-08-08 04:43:25 PDT,-1,+7216-0.000143706d,+7171.18-0.00014383d,+7155.55-0.17755d,+7153.48-0.213287d,+7149.26-0.274936d,+123.205-0.24819d,+123.198-0.23548d,+123.128-0.300166d
2009-08-08 04:43:30 PDT,-1,+7216-0.000143706d,+7171.18-0.00014383d,+7155.55-0.177551d,+7153.48-0.213287d,+7149.26-0.274936d,+123.205-0.24819d,+123.198-0.23548d,+123.128-0.300166d
2009-08-08 04:43:35 PDT,-1,+7216-0.000143707d,+7171.18-0.00014383d,+7155.55-0.177551d,+7153.48-0.213287d,+7149.26-0.274936d,+123.205-0.24819d,+123.198-0.23548d,+123.128-0.300166d
2009-08-08 04:43:40 PDT,-1,+7216-0.000143707d,+7171.18-0.00014383d,+7155.55-0.177551d,+7153.48-0.213287d,+7149.26-0.274936d,+123.205-0.248191d,+123.198-0.23548d,+123.128-0.300167d
2009-08-08 04:43:45 PDT,-1,+7216-0.000143707d,+7171.18-0.00014383d,+7155.55-0.177551d,+7153.48-0.213287d,+7149.26-0.274936d,+123.205-0.248191d,+123.198-0.23548d,+123.128-0.300167d
2009-08-08 04:43:50 PDT,-1,+7216-0.000143707d,+7171.18-0.00014383d,+7155.55-0.177551d,+7153.48-0.213288d,+7149.26-0.274937d,+123.205-0.248191d,+123.198-0.23548d,+123.128-0.300167d
2009-08-08 04:43:55 PDT,-1,+7216-0.000143707d,+7171.18-0.00014383d,+7155.55-0.177551d,+7153.48-0.213288d,+7149.26-0.274937d,+123.205-0.248191d,+123.198-0.235481d,+123.128-0.300167d
2009-08-08 04:44:00 PDT,-1,+7216-0.000143689d,+7171.18-0.000143812d,+7155.55-0.177521d,+7153.49-0.213257d,+7149.26-0.274906d,+123.205-0.248142d,+123.198-0.23545d,+123.128-0.300137d
2009-08-08 04:44:05 PDT,-1,+7216-0.000143689d,+7171.18-0.000143812d,+7155.55-0.177521d,+7153.49-0.213258d,+7149.26-0.274907d,+123.205-0.248143d,+123.198-0.23545d,+123.128-0.300137d
2009-08-08 04:44:10 PDT,-1,+7216-0.000143689d,+7171.18-0.000143812d,+7155.55-0.177521d,+7153.49-0.213258d,+7149.26-0.274907d,+123.205-0.248143d,+123.198-0.235451d,+123.128-0.300137d
2009-08-08 04:44:15 PDT,-1,+7216-0.000143689d,+7171.18-0.000143812d,+7155.55-0.177522d,+7153.49-0.213258d,+7149.26-0.274907d,+123.205-0.248143d,+123.198-0.235451d,+123.128-0.300137d
2009-08-08 04:44:20 PDT,-1,+7216-0.000143689d,+7171.18-0.000143813d,+7155.55-0.177522d,+7153.49-0.213258d,+7149.26-0.274907d,+123.205-0.248143d,+123.198-0.235451d,+123.128-0.300137d
2009-08-08 04:44:25 PDT,-1,+7216-0.000143689d,+7171.18-0.000143813d,+7155.55-0.177522d,+7153.49-0.213258d,+7149.26-0.274907d,+123.205-0.248143d,+123.198-0.235451d,+123.128-0.300137d
2009-08-08 04:44:30 PDT,-1,+7216-0.000143689d,+7171.18-0.000143813d,+7155.55-0.177522d,+7153.49-0.213258d,+7149.26-0.274907d,+123.205-0.248144d,+123.198-0.235451d,+123.128-0.300138d
2009-08-08 04:44:35 PDT,-1,+7216-0.000143689d,+7171.18-0.000143813d,+7155.55-0.177522d,+7153.49-0.213258d,+7149.26-0.274907d,+123.205-0.248144d,+123.198-0.235451d,+123.128-0.300138d
2009-08-08 04:44:40 PDT,-1,+7216-0.000143689d,+7171.18-0.000143813d,+7155.55-0.177522d,+7153.49-0.213259d,+7149.26-0.274908d,+123.205-0.248144d,+123.198-0.235451d,+123.128-0.300138d
2009-08-08 04:44:45 PDT,-1,+7216-0.00014369d,+7171.18-0.000143813d,+7155.55-0.177522d,+7153.49-0.213259d,+7149.26-0.274908d,+123.205-0.248144d,+123.198-0.235452d,+123.128-0.300138d
2009-08-08 04:44:50 PDT,-1,+7216-0.00014369d,+7171.18-0.000143813d,+7155.55-0.177522d,+7153.49-0.213259d,+7149.26-0.274908d,+123.205-0.248145d,+123.198-0.235452d,+123.128-0.300138d
2009-08-08 04:44:55 PDT,-1,+7216-0.00014369d,+7171.18-0.000143813d,+7155.55-0.177523d,+7153.49-0.213259d,+7149.26-0.274908d,+123.205-0.248145d,+123.198-0.235452d,+123.128-0.300138d
2009-08-08 04:45:00 PDT,-1,+7216-0.000143672d,+7171.18-0.000143795d,+7155.55-0.177492d,+7153.49-0.213229d,+7149.27-0.274878d,+123.205-0.248096d,+123.198-0.235422d,+123.128-0.300108d
2009-08-08 04:45:05 PDT,-1,+7216-0.000143672d,+7171.18-0.000143795d,+7155.55-0.177493d,+7153.49-0.213229d,+7149.27-0.274878d,+123.205-0.248096d,+123.198-0.235422d,+123.128-0.300108d
2009-08-08 04:45:10 PDT,-1,+7216-0.000143672d,+7171.18-0.000143795d,+7155.55-0.177493d,+7153.49-0.213229d,+7149.27-0.274878d,+123.205-0.248096d,+123.198-0.235422d,+123.128-0.300108d
2009-08-08 04:45:15 PDT,-1,+7216-0.000143672d,+7171.18-0.000143795d,+7155.55-0.177493d,+7153.49-0.213229d,+7149.27-0.274878d,+123.205-0.248096d,+123.198-0.235422d,+123.128-0.300108d
2009-08-08 04:45:20 PDT,-1,+7216-0.000143672d,+7171.18-0.000143795d,+7155.55-0.177493d,+7153.49-0.213229d,+7149.27-0.274878d,+123.205-0.248097d,+123.198-0.235422d,+123.128-0.300109d
2009-08-08 04:45:25 PDT,-1,+7216-0.000143672d,+7171.18-0.000143795d,+7155.55-0.177493d,+7153.49-0.213229d,+7149.27-0.274878d,+123.205-0.248097d,+123.198-0.235422d,+123.128-0.300109d
2009-08-08 04:45:30 PDT,-1,+7216-0.000143672d,+7171.18-0.000143796d,+7155.55-0.177493d,+7153.49-0.21323d,+7149.27-0.274879d,+123.205-0.248097d,+123.198-0.235423d,+123.128-0.300109d
2009-08-08 04:45:35 PDT,-1,+7216-0.000143672d,+7171.18-0.000143796d,+7155.55-0.177493d,+7153.49-0.21323d,+7149.27-0.274879d,+123.205-0.248097d,+123.198-0.235423d,+123.128-0.300109d
2009-08-08 04:45:40 PDT,-1,+7216-0.000143672d,+7171.18-0.000143796d,+7155.55-0.177494d,+7153.49-0.21323d,+7149.27-0.274879d,+123.205-0.248098d,+123.198-0.235423d,+123.128-0.300109d
2009-08-08 04:45:45 PDT,-1,+7216-0.000143672d,+7171.18-0.000143796d,+7155.55-0.177494d,+7153.49-0.21323d,+7149.27-0.274879d,+123.205-0.248098d,+123.198-0.235423d,+123.128-0.300109d
2009-08-08 04:45:50 PDT,-1,+7216-0.000143672d,+7171.18-0.000143796d,+7155.55-0.177494d,+7153.49-0.21323d,+7149.27-0.274879d,+123.205-0.248098d,+123.198-0.235423d,+123.128-0.300109d
2009-08-08 04:45:55 PDT,-1,+7216-0.000143673d,+7171.18-0.000143796d,+7155.55-0.177494d,+7153.49-0.21323d,+7149.27-0.274879d,+123.205-0.248098d,+123.198-0.235423d,+123.128-0.30011d
2009-08-08 04:46:00 PDT,-1,+7216-0.000143654d,+7171.18-0.000143778d,+7155.56-0.177464d,+7153.49-0.2132d,+7149.27-0.274849d,+123.205-0.248049d,+123.198-0.235393d,+123.128-0.300079d
2009-08-08 04:46:05 PDT,-1,+7216-0.000143655d,+7171.18-0.000143778d,+7155.56-0.177464d,+7153.49-0.2132d,+7149.27-0.274849d,+123.205-0.24805d,+123.198-0.235393d,+123.128-0.300079d
2009-08-08 04:46:10 PDT,-1,+7216-0.000143655d,+7171.18-0.000143778d,+7155.56-0.177464d,+7153.49-0.213201d,+7149.27-0.274849d,+123.205-0.24805d,+123.198-0.235393d,+123.128-0.30008d
2009-08-08 04:46:15 PDT,-1,+7216-0.000143655d,+7171.18-0.000143778d,+7155.56-0.177464d,+7153.49-0.213201d,+7149.27-0.27485d,+123.205-0.24805d,+123.198-0.235394d,+123.128-0.30008d
2009-08-08 04:46:20 PDT,-1,+7216-0.000143655d,+7171.18-0.000143778d,+7155.56-0.177465d,+7153.49-0.213201d,+7149.27-0.27485d,+123.205-0.24805d,+123.198-0.235394d,+123.128-0.30008d
2009-08-08 04:46:25 PDT,-1,+7216-0.000143655d,+7171.18-0.000143778d,+7155.56-0.177465d,+7153.49-0.213201d,+7149.27-0.27485d,+123.205-0.248051d,+123.198-0.235394d,+123.128-0.30008d
2009-08-08 04:46:30 PDT,-1,+7216-0.000143655d,+7171.18-0.000143778d,+7155.56-0.177465d,+7153.49-0.213201d,+7149.27-0.27485d,+123.205-0.248051d,+123.198-0.235394d,+123.128-0.30008d
2009-08-08 04:46:35 PDT,-1,+7216-0.000143655d,+7171.18-0.000143779d,+7155.56-0.177465d,+7153.49-0.213201d,+7149.27-0.27485d,+123.205-0.248051d,+123.198-0.235394d,+123.128-0.30008d
2009-08-08 04:46:40 PDT,-1,+7216-0.000143655d,+7171.18-0.000143779d,+7155.56-0.177465d,+7153.49-0.213201d,+7149.27-0.27485d,+123.205-0.248051d,+123.198-0.235394d,+123.128-0.30008d
2009-08-08 04:46:45 PDT,-1,+7216-0.000143655d,+7171.18-0.000143779d,+7155.56-0.177465d,+7153.49-0.213202d,+7149.27-0.27485d,+123.205-0.248051d,+123.198-0.235394d,+123.128-0.300081d
2009-08-08 04:46:50 PDT,-1,+7216-0.000143655d,+7171.18-0.000143779d,+7155.56-0.177465d,+7153.49-0.213202d,+7149.27-0.274851d,+123.205-0.248052d,+123.198-0.235395d,+123.128-0.300081d
2009-08-08 04:46:55 PDT,-1,+7216-0.000143655d,+7171.18-0.000143779d,+7155.56-0.177466d,+7153.49-0.213202d,+7149.27-0.274851d,+123.205-0.248052d,+123.198-0.235395d,+123.128-0.300081d
2009-08-08 04:47:00 PDT,-1,+7216-0.000143637d,+7171.18-0.000143761d,+7155.56-0.177435d,+7153.5-0.213172d,+7149.27-0.27482d,+123.205-0.248003d,+123.198-0.235364d,+123.128-0.300051d
2009-08-08 04:47:05 PDT,-1,+7216-0.000143638d,+7171.18-0.000143761d,+7155.56-0.177436d,+7153.5-0.213172d,+7149.27-0.274821d,+123.205-0.248003d,+123.198-0.235365d,+123.128-0.300051d
2009-08-08 04:47:10 PDT,-1,+7216-0.000143638d,+7171.18-0.000143761d,+7155.56-0.177436d,+7153.5-0.213172d,+7149.27-0.274821d,+123.205-0.248004d,+123.198-0.235365d,+123.128-0.300051d
2009-08-08 04:47:15 PDT,-1,+7216-0.000143638d,+7171.18-0.000143761d,+7155.56-0.177436d,+7153.5-0.213172d,+7149.27-0.274821d,+123.205-0.248004d,+123.198-0.235365d,+123.128-0.300051d
2009-08-08 04:47:20 PDT,-1,+7216-0.000143638d,+7171.18-0.000143761d,+7155.56-0.177436d,+7153.5-0.213172d,+7149.27-0.274821d,+123.205-0.248004d,+123.198-0.235365d,+123.128-0.300051d
2009-08-08 04:47:25 PDT,-1,+7216-0.000143638d,+7171.18-0.000143761d,+7155.56-0.177436d,+7153.5-0.213172d,+7149.27-0.274821d,+123.205-0.248004d,+123.198-0.235365d,+123.128-0.300052d
2009-08-08 04:47:30 PDT,-1,+7216-0.000143638d,+7171.18-0.000143761d,+7155.56-0.177436d,+7153.5-0.213173d,+7149.27-0.274821d,+123.205-0.248004d,+123.198-0.235365d,+123.128-0.300052d
2009-08-08 04:47:35 PDT,-1,+7216-0.000143672d,+7171.18-0.000143795d,+7155.56-0.177437d,+7153.5-0.213173d,+7149.27-0.274822d,+123.205-0.248005d,+123.198-0.235366d,+123.128-0.300052d
2009-08-08 04:47:40 PDT,-1,+7216-0.000143672d,+7171.18-0.000143795d,+7155.56-0.177437d,+7153.5-0.213173d,+7149.27-0.274822d,+123.205-0.248005d,+123.198-0.235366d,+123.128-0.300052d
2009-08-08 04:47:45 PDT,-1,+7216-0.000143672d,+7171.18-0.000143795d,+7155.56-0.177437d,+7153.5-0.213173d,+7149.27-0.274822d,+123.205-0.248005d,+123.198-0.235366d,+123.128-0.300052d
2009-08-08 04:47:50 PDT,-1,+7216-0.000143672d,+7171.18-0.000143795d,+7155.56-0.177437d,+7153.5-0.213173d,+7149.27-0.274822d,+123.205-0.248005d,+123.198-0.235366d,+123.128-0.300052d
2009-08-08 04:47:55 PDT,-1,+7216-0.000143672d,+7171.18-0.000143795d,+7155.56-0.177437d,+7153.5-0.213173d,+7149.27-0.274822d,+123.205-0.248006d,+123.198-0.235366d,+123.128-0.300052d
2009-08-08 04:48:00 PDT,-1,+7216-0.000143654d,+7171.18-0.000143777d,+7155.56-0.177407d,+7153.5-0.213143d,+7149.28-0.274792d,+123.205-0.247957d,+123.198-0.235336d,+123.128-0.300022d
2009-08-08 04:48:05 PDT,-1,+7216-0.000143654d,+7171.18-0.000143778d,+7155.56-0.177407d,+7153.5-0.213143d,+7149.28-0.274792d,+123.205-0.247957d,+123.198-0.235336d,+123.128-0.300022d
2009-08-08 04:48:10 PDT,-1,+7216-0.000143654d,+7171.18-0.000143778d,+7155.56-0.177407d,+7153.5-0.213144d,+7149.28-0.274792d,+123.205-0.247957d,+123.198-0.235336d,+123.128-0.300023d
2009-08-08 04:48:15 PDT,-1,+7216-0.000143654d,+7171.18-0.000143778d,+7155.56-0.177408d,+7153.5-0.213144d,+7149.28-0.274793d,+123.205-0.247958d,+123.198-0.235337d,+123.128-0.300023d
2009-08-08 04:48:20 PDT,-1,+7216-0.000143654d,+7171.18-0.000143778d,+7155.56-0.177408d,+7153.5-0.213144d,+7149.28-0.274793d,+123.205-0.247958d,+123.198-0.235337d,+123.128-0.300023d
2009-08-08 04:48:25 PDT,-1,+7216-0.000143655d,+7171.18-0.000143778d,+7155.56-0.177408d,+7153.5-0.213144d,+7149.28-0.274793d,+123.205-0.247958d,+123.198-0.235337d,+123.128-0.300023d
2009-08-08 04:48:30 PDT,-1,+7216-0.000143655d,+7171.18-0.000143778d,+7155.56-0.177408d,+7153.5-0.213144d,+7149.28-0.274793d,+123.205-0.247958d,+123.198-0.235337d,+123.128-0.300023d
2009-08-08 04:48:35 PDT,-1,+7216-0.000143678d,+7171.18-0.000143802d,+7155.56-0.177459d,+7153.5-0.213195d,+7149.27-0.274844d,+123.205-0.248001d,+123.198-0.235388d,+123.128-0.300074d
2009-08-08 04:48:40 PDT,-1,+7216-0.000143678d,+7171.18-0.000143802d,+7155.56-0.177459d,+7153.5-0.213195d,+7149.27-0.274844d,+123.205-0.248001d,+123.198-0.235388d,+123.128-0.300074d
2009-08-08 04:48:45 PDT,-1,+7216-0.000143679d,+7171.18-0.000143802d,+7155.56-0.177459d,+7153.5-0.213196d,+7149.27-0.274844d,+123.205-0.248001d,+123.198-0.235388d,+123.128-0.300075d
