# file...... house_temperatures.csv
# date...... Thu Jun 23 14:49:41 2016
# user...... hard312
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,b1m1_house:air_temperature, b1m2_house:air_temperature, b1m3_house:air_temperature, b2m1_house:air_temperature, b2m2_house:air_temperature, b2m3_house:air_temperature
2009-08-08 07:35:00 PDT,+75.0391,+72.8962,+73.7123,+72.4143,+74.6666,+73.3608
2009-08-08 07:36:00 PDT,+74.3593,+73.3627,+73.3564,+72.691,+74.2486,+73.6908
2009-08-08 07:37:00 PDT,+74.3003,+73.7743,+73.0466,+72.9216,+73.8916,+73.9724
2009-08-08 07:38:00 PDT,+75.0096,+74.1396,+72.7753,+73.1169,+73.5858,+73.555
2009-08-08 07:39:00 PDT,+75.5821,+72.3799,+72.5364,+73.1047,+73.3228,+73.1238
2009-08-08 07:40:00 PDT,+75.9115,+69.89,+72.3247,+72.5193,+73.0958,+73.2643
2009-08-08 07:41:00 PDT,+75.0729,+69.8095,+72.1354,+72.0527,+73.2233,+73.6157
2009-08-08 07:42:00 PDT,+74.4016,+70.7023,+71.965,+71.6774,+73.612,+73.9148
2009-08-08 07:43:00 PDT,+74.2196,+71.4729,+71.8103,+71.3719,+73.9451,+73.6535
2009-08-08 07:44:00 PDT,+74.9588,+72.1407,+71.9943,+71.1201,+74.2318,+73.214
2009-08-08 07:45:00 PDT,+75.5548,+72.722,+72.3679,+70.909,+74.4794,+73.177
2009-08-08 07:46:00 PDT,+75.9258,+73.2306,+72.6925,+70.8279,+74.6944,+73.5482
2009-08-08 07:47:00 PDT,+75.0983,+73.6782,+72.9761,+71.4219,+74.8821,+73.8637
2009-08-08 07:48:00 PDT,+74.4362,+74.0743,+73.2257,+71.8961,+74.866,+73.7493
2009-08-08 07:49:00 PDT,+74.1515,+72.8453,+73.4469,+72.2786,+74.4318,+73.3017
2009-08-08 07:50:00 PDT,+74.9175,+70.3159,+73.6444,+72.591,+74.0616,+73.0807
2009-08-08 07:51:00 PDT,+75.5349,+69.6985,+73.8222,+72.8496,+73.7448,+73.4731
2009-08-08 07:52:00 PDT,+75.9456,+70.6268,+73.9835,+73.067,+73.473,+73.806
2009-08-08 07:53:00 PDT,+75.1281,+71.4277,+74.1312,+73.2389,+73.2388,+73.8308
2009-08-08 07:54:00 PDT,+74.4743,+72.1216,+74.2004,+72.6359,+73.0363,+73.3769
2009-08-08 07:55:00 PDT,+74.0841,+72.7254,+73.7926,+72.157,+73.3512,+73.0067
2009-08-08 07:56:00 PDT,+74.8768,+73.2535,+73.4404,+71.7729,+73.7338,+73.4167
2009-08-08 07:57:00 PDT,+75.5152,+73.718,+73.1346,+71.4616,+74.0621,+73.7642
2009-08-08 07:58:00 PDT,+75.9428,+74.1289,+72.8675,+71.2059,+74.345,+73.8904
2009-08-08 07:59:00 PDT,+75.1395,+72.4106,+72.6328,+70.9931,+74.5897,+73.4334
2009-08-08 08:00:00 PDT,+74.4973,+69.9605,+72.4253,+70.8132,+74.8027,+73.0476
2009-08-08 08:01:00 PDT,+74.0226,+69.9293,+72.2529,+71.1185,+74.9856,+73.3728
2009-08-08 08:02:00 PDT,+74.8099,+70.8633,+72.0979,+71.6824,+74.564,+73.7516
2009-08-08 08:03:00 PDT,+75.5196,+71.67,+71.9577,+72.1357,+74.205,+73.8917
2009-08-08 08:04:00 PDT,+75.848,+72.3697,+71.83,+72.5042,+73.8987,+73.4598
2009-08-08 08:05:00 PDT,+75.1236,+72.9794,+71.8923,+72.8079,+73.6364,+73.0955
2009-08-08 08:06:00 PDT,+74.5454,+73.5132,+72.3046,+73.0619,+73.4109,+73.3152
2009-08-08 08:07:00 PDT,+74.0799,+73.9833,+72.6631,+73.1657,+73.2164,+73.7098
2009-08-08 08:08:00 PDT,+74.7212,+73.2301,+72.9767,+72.6057,+73.0478,+73.9405
2009-08-08 08:09:00 PDT,+75.4655,+70.7051,+73.2529,+72.1613,+73.3238,+73.5075
2009-08-08 08:10:00 PDT,+75.888,+69.6809,+73.4978,+71.8054,+73.7409,+73.1424
2009-08-08 08:11:00 PDT,+75.1719,+70.6649,+73.7167,+71.5172,+74.0989,+73.2534
2009-08-08 08:12:00 PDT,+74.6003,+71.5139,+73.9139,+71.281,+74.4074,+73.6637
2009-08-08 08:13:00 PDT,+74.1402,+72.2493,+74.0929,+71.0846,+74.6745,+73.9863
2009-08-08 08:14:00 PDT,+74.5877,+72.8892,+74.2376,+70.9187,+74.9068,+73.552
2009-08-08 08:15:00 PDT,+75.3729,+73.4487,+73.8488,+70.7767,+74.7662,+73.1859
2009-08-08 08:16:00 PDT,+75.9865,+73.9405,+73.5136,+71.2681,+74.3885,+73.1977
2009-08-08 08:17:00 PDT,+75.2644,+73.4131,+73.2232,+71.8113,+74.0665,+73.6223
2009-08-08 08:18:00 PDT,+74.6886,+70.8762,+72.9705,+72.2491,+73.7911,+73.9832
2009-08-08 08:19:00 PDT,+74.2256,+69.6345,+72.7491,+72.6062,+73.555,+73.5998
2009-08-08 08:20:00 PDT,+74.4026,+70.6381,+72.5536,+72.9014,+73.3516,+73.2317
2009-08-08 08:21:00 PDT,+75.2372,+71.5037,+72.3801,+73.1493,+73.1757,+73.1287
2009-08-08 08:22:00 PDT,+75.9123,+72.2533,+72.2249,+72.9304,+73.0228,+73.5691
2009-08-08 08:23:00 PDT,+75.3864,+72.9053,+72.0851,+72.4259,+73.3995,+73.9432
2009-08-08 08:24:00 PDT,+74.7986,+73.4752,+71.9581,+72.0243,+73.8161,+73.6513
2009-08-08 08:25:00 PDT,+74.3267,+73.9759,+71.8418,+71.7014,+74.1739,+73.2802
2009-08-08 08:26:00 PDT,+74.1491,+73.1966,+71.8204,+71.4388,+74.4823,+73.0583
2009-08-08 08:27:00 PDT,+75.0456,+70.6989,+72.2527,+71.2223,+74.7495,+73.5146
2009-08-08 08:28:00 PDT,+75.7688,+69.7505,+72.6284,+71.0412,+74.9822,+73.9016
2009-08-08 08:29:00 PDT,+75.5564,+70.7495,+72.9567,+70.8872,+74.6278,+73.691
2009-08-08 08:30:00 PDT,+74.9459,+71.6114,+73.2457,+70.7542,+74.2798,+73.3181
2009-08-08 08:31:00 PDT,+74.4566,+72.3582,+73.5017,+71.3732,+73.9827,+73.0025
2009-08-08 08:32:00 PDT,+74.061,+73.0079,+73.7303,+71.9024,+73.7284,+73.472
2009-08-08 08:33:00 PDT,+74.7778,+73.5761,+73.9359,+72.3298,+73.51,+73.8699
2009-08-08 08:34:00 PDT,+75.5633,+74.0756,+74.1225,+72.6792,+73.3216,+73.7276
2009-08-08 08:35:00 PDT,+75.7546,+72.5827,+74.1506,+72.969,+73.1584,+73.3532
2009-08-08 08:36:00 PDT,+75.1144,+70.1751,+73.7821,+73.2131,+73.0164,+73.0364
2009-08-08 08:37:00 PDT,+74.6026,+70.0149,+73.4646,+72.7684,+73.4218,+73.4136
2009-08-08 08:38:00 PDT,+74.1897,+70.9874,+73.1894,+72.3013,+73.844,+73.8245
2009-08-08 08:39:00 PDT,+74.4492,+71.8273,+72.9497,+71.9285,+74.2066,+73.7779
2009-08-08 08:40:00 PDT,+75.3086,+72.5556,+72.7394,+71.628,+74.5194,+73.3994
