# file...... IEEE_13_house_EVs_work_transformer_power.csv
# date...... Fri Mar 30 15:35:22 2012
# user...... D3X593
# host...... (null)
# target.... transformer 24
# trigger... (none)
# interval.. 60
# limit..... 38880
# timestamp,power_in.real,power_in.imag
2009-07-01 03:48:00 MDT,+103710,+15877.2
2009-07-01 03:49:00 MDT,+120094,+18939.6
2009-07-01 03:50:00 MDT,+111659,+16752.4
2009-07-01 03:51:00 MDT,+131127,+24200
2009-07-01 03:52:00 MDT,+110137,+18642.9
2009-07-01 03:53:00 MDT,+80602.2,+10833.3
2009-07-01 03:54:00 MDT,+91133.1,+13497.7
2009-07-01 03:55:00 MDT,+93644.7,+15286.6
2009-07-01 03:56:00 MDT,+115597,+20118.1
2009-07-01 03:57:00 MDT,+113413,+19268.4
2009-07-01 03:58:00 MDT,+104543,+17885
2009-07-01 03:59:00 MDT,+95164,+15464.7
2009-07-01 04:00:00 MDT,+80914.3,+12855.1
2009-07-01 04:01:00 MDT,+94802.2,+17690.9
2009-07-01 04:02:00 MDT,+89306.8,+15076.6
2009-07-01 04:03:00 MDT,+92037.2,+16894.6
2009-07-01 04:04:00 MDT,+58114.2,+8103.13
2009-07-01 04:05:00 MDT,+69550.7,+9889.37
2009-07-01 04:06:00 MDT,+72823.1,+10734.7
2009-07-01 04:07:00 MDT,+100469,+17927.7
2009-07-01 04:08:00 MDT,+112619,+20013.3
2009-07-01 04:09:00 MDT,+79517.1,+11389.6
2009-07-01 04:10:00 MDT,+63120.7,+7030.89
2009-07-01 04:11:00 MDT,+71299.9,+9152.35
2009-07-01 04:12:00 MDT,+89690.2,+12729.4
2009-07-01 04:13:00 MDT,+98658.5,+16146.7
2009-07-01 04:14:00 MDT,+104259,+17619.1
2009-07-01 04:15:00 MDT,+80306,+11370.4
2009-07-01 04:16:00 MDT,+97759.4,+13621.9
2009-07-01 04:17:00 MDT,+97936.6,+13640.5
2009-07-01 04:18:00 MDT,+95548.6,+12901.6
2009-07-01 04:19:00 MDT,+86785.9,+11760.7
2009-07-01 04:20:00 MDT,+82162.8,+10564.5
2009-07-01 04:21:00 MDT,+77915.4,+9392.17
2009-07-01 04:22:00 MDT,+88461.8,+13298.7
2009-07-01 04:23:00 MDT,+80897,+11433
2009-07-01 04:24:00 MDT,+69619.8,+8440.47
2009-07-01 04:25:00 MDT,+89189.9,+12427.2
2009-07-01 04:26:00 MDT,+99677.1,+13993.9
2009-07-01 04:27:00 MDT,+90811.7,+11617.3
2009-07-01 04:28:00 MDT,+88900.8,+11111.2
2009-07-01 04:29:00 MDT,+89285.9,+12400.9
2009-07-01 04:30:00 MDT,+80219,+11201.7
2009-07-01 04:31:00 MDT,+77722.4,+11666.8
2009-07-01 04:32:00 MDT,+71316,+10002
